date,COMEX_Palladium_Open,COMEX_Palladium_High,COMEX_Palladium_Low,COMEX_Palladium_Close,COMEX_Palladium_Volumn,COMEX_Palladium_Open_Interest
2014-10-06,0.046792337284530916,0.03920216787008695,0.031222815883044364,0.020365053477144176,0.18194349720648528,0.14769834488354786
2014-10-07,0.02379795813276801,0.030709416733430788,0.002262856175162223,0.03974859258445644,0.010596325859313945,0.1380727090128238
2014-10-08,0.04432257063489724,0.0669108407704901,0.05741269248843347,0.07504881043738282,0.10101824961457104,0.126741264253617
2014-10-09,0.07549272904062021,0.09281802100554204,0.08570111689874158,0.0907724959442389,0.046344528274183026,0.1299701167925308
2014-10-10,0.10640739434465697,0.1059431818531014,0.10215373168930642,0.09746409787719502,0.05835104028069503,0.12497453361911703
2014-10-13,0.09218494501745543,0.0781487235876814,0.07948941539618126,0.07185915854590072,0.016836998766653517,0.12549236846026357
2014-10-14,0.07447075663387515,0.0735163138767782,0.08108431172791979,0.07340023348216909,-0.11319963126997652,0.12756370782484977
2014-10-15,0.07183066124978393,0.07892079187283205,0.08511352351336421,0.0883548170077901,-0.1279194793231579,0.1232991856036429
2014-10-16,0.0857124531080704,0.07120010902132651,0.04759148876141253,0.03663262902050021,0.23180104706403515,0.11093207116214301
2014-10-17,0.04159731088357715,0.03474132888921705,-0.006215276956710443,0.005880033666320585,0.4922134741431289,0.10730722727411718
2014-10-20,-0.0003035577929686289,0.017155329060787778,0.011076756955822005,0.023677519247834858,0.050821532751187504,0.08884793823089321
2014-10-21,0.020135890341931733,0.02350344607202574,0.033657131336750475,0.0333482349936274,-0.10499178972880165,0.08184193743891051
2014-10-22,0.03520998334142079,0.04563607024634156,0.04280679976619718,0.05665830926768206,-0.08572710379744905,0.06606320522044512
2014-10-23,0.057352718820896174,0.05661659696848272,0.05850393734699131,0.0576653830772044,-0.10906179379880572,0.0555846649054797
2014-10-24,0.04687750165175978,0.054643533573098015,0.05178858437125052,0.06185509084225372,-0.03980389120756979,0.07023634482262613
2014-10-27,0.06782793599003258,0.0669108407704901,0.07445290066437568,0.06452541547307732,-0.11428496568864427,0.06405278760187617
2014-10-28,0.06408070383196743,0.06468042128005524,0.0731098300692276,0.07492599655817404,-0.12500264307298833,0.06731210101379856
2014-10-29,0.07438559226664648,0.08741354300948821,0.07789451906444275,0.08587046767977131,-0.07609476083177275,0.07124155363191059
2014-10-30,0.08980034273505043,0.08921503567483942,0.09711721695750083,0.0977346074085456,-0.07473809280843806,0.04562395943166082
2014-10-31,0.09056682204010927,0.07626144555731355,0.06950032784476677,0.06428680565061126,0.020974836237824323,0.050528159986048704
2014-11-03,0.06305873142522257,0.07729086993751413,0.06202949765925526,0.0822351768551562,0.03827235353534162,0.05485360395327281
2014-11-04,0.08741574045264541,0.09950927947684679,0.09157705075251475,0.1039627065713914,0.004016485946140698,0.03767367157641088
2014-11-05,0.10470410700008194,0.09341851856065918,0.08284709188405166,0.08104212774283133,0.039222021151675904,0.02899232276895406
2014-11-06,0.07540756467339153,0.06270735788467034,0.03600750487825971,0.02626011967922345,0.1607116426412974,0.02226046983404895
2014-11-07,0.029674299471551938,0.01887103636112234,0.0214855540682203,0.01689819311544373,0.029793178389499807,0.01814825197788519
2014-11-10,0.015877671980494158,0.04477821659617428,0.02391986952192622,0.05059130363470939,0.06879738406037214,-0.009296994602881813
2014-11-11,0.04917693956693592,0.043748792215973505,0.04591265051747733,0.040110016286130874,0.012020827283815368,-0.04380916372164876
2014-11-12,0.033677024731303296,0.04074630444038802,0.03583962105386616,0.050900092816722406,-0.0866089380126166,-0.05864360887684691
2014-11-13,0.05198736368548487,0.056187670143399086,0.06043460132751675,0.05304164296540936,0.07286738813037621,-0.12102747679850154
2014-11-14,0.05420163723343233,0.05001112386219462,0.05111704907367648,0.047917470035908995,-0.006633358037036618,-0.16894243004106146
2014-11-17,0.04628135108115848,0.039287953235103604,0.029963687200092966,0.048033265979164165,0.15460663653629128,-0.20704898217484563
2014-11-18,0.047388487855132215,0.042547797105739235,0.04691995346383849,0.04441551999443517,-0.02983238123605982,-0.2456429082767677
2014-11-19,0.04824013152741973,0.0460649970714252,0.05346742261518572,0.05795311845135297,-0.12303547443915303,-0.25523808327448316
2014-11-20,0.055904924578007366,0.05146947506747904,0.05145281672246341,0.04868593402296587,-0.024337875741554323,-0.3542054596794909
2014-11-21,0.03929787296840082,0.039373738600120445,0.04809514023459301,0.04354880490401096,0.03413451606417082,-0.253562735259009
2014-11-24,0.05258351425608598,0.07823450895269826,0.06387621972758402,0.09054441302570557,0.012427827690815775,-0.16132721178890636
2014-11-25,0.08886353469553424,0.08638411862928742,0.09115734119153096,0.08243518802986975,0.12102910295875771,-0.062390296256907216
2014-11-26,0.08554212437361285,0.08475419669396951,0.09728510078189438,0.09100887278708224,0.3288028107324655,0.049705716414815956
2014-11-27,0.09039649330565172,0.09264645027550855,0.09728510078189438,0.10113177917544805,0.07137505330470806,0.06664196180760891
2014-12-01,0.10572607940682699,0.11169080130922224,0.10064277726976478,0.10924370337742126,0.1446351265647813,0.07023634482262613
2014-12-02,0.119778199999571,0.10551425502801777,0.09694933313310727,0.11056307533693362,0.11119325978958121,0.0745313279168416
2014-12-03,0.10785518858754578,0.10457061601283384,0.10500775670399633,0.10366795326128732,-0.055880407284085866,0.07492731926595367
2014-12-04,0.10351180585887954,0.10928881108875388,0.1013982544795355,0.09269190142789155,-0.05214957021991547,0.08025797204246224
2014-12-05,0.09133330134516791,0.09710728925637845,0.1043362214064221,0.10028881709902399,-0.11713396853764713,0.07261229291729851
2014-12-08,0.09576184844106303,0.09530579659102704,0.10551140817717682,0.10138712407595851,-0.15254300394668252,0.07654174553541054
2014-12-09,0.1041931207967095,0.09727885998641195,0.10551140817717682,0.0926217220683442,-0.13958682432383623,0.07925276323317777
2014-12-10,0.09848710819238311,0.10577161112306792,0.10442016331861897,0.11636690837159917,-0.03200305007339532,0.0836391289464191
2014-12-11,0.11313537935572841,0.1226713280313634,0.1251538156312187,0.13286256683348893,0.022195837458825543,0.07757741521770364
2014-12-12,0.12233313101643353,0.12352918168153068,0.13455530979725563,0.13018171529873493,-0.026508544578889827,0.08741627719948804
2014-12-15,0.133149005654485,0.11898255733564413,0.13069398183620476,0.12487966468484042,-0.1638711819415272,0.08610645966011736
2014-12-16,0.12369576089209348,0.11417857689470723,0.10483987287960277,0.10054497176137576,-0.09746228219929412,0.08829964251673804
2014-12-17,0.09363273926034424,0.09710728925637845,0.08032883451814886,0.0704660982588623,0.05604470464102606,0.08625876402516046
2014-12-18,0.06484718313702627,0.07197217730647715,0.06941638593257009,0.06212879034449296,-0.019521704258716174,0.09213771251582421
2014-12-19,0.061525772815104886,0.07600408946226321,0.07495655213755616,0.08346331564725676,-0.07602692743060602,0.08217700704200533
2014-12-22,0.08860804159384802,0.09710728925637845,0.09174493457690812,0.10529260543483607,-0.10444912251946777,0.08564954656498806
2014-12-23,0.10947331156489214,0.11366386470460695,0.11751510162131343,0.12232162702929539,-0.08301376775077966,0.09433089537244488
2014-12-24,0.11960787126511345,0.11160501594420538,0.12322315165069306,0.12046538296923648,-0.148337333074345,0.10276855719583274
2014-12-25,0.11739359771716598,0.11048980619898796,0.1192778817774455,0.1094099008607157,-0.24873076680111206,0.10633247933784133
2014-12-29,0.10828101042368954,0.11700949394025942,0.12104066193357738,0.12825529187912696,-0.24106559246927106,0.10447436608431548
2014-12-30,0.13008308843424984,0.11666635248019243,0.12532169945561206,0.11757048438785828,-0.1898513745883865,0.1110539146541775
2014-12-31,0.11500899543476098,0.10885988426367024,0.1101282133479986,0.10358724699780592,-0.15261083734784928,0.11708516750988433
2015-01-01,0.10828101042368954,0.09693571852634496,0.10299315081127401,0.09553416548960834,-0.1835428682798802,0.12205028981028947
2015-01-05,0.09380306799480179,0.08904346494480593,0.09678144930871371,0.08871273174148811,-0.16203968011002537,0.1216542984611774
2015-01-06,0.09891293002852687,0.09281802100554204,0.09804057799166511,0.08643892049211464,-0.05655874129575321,0.10727676640110856
2015-01-07,0.08826738412493293,0.10122498677718136,0.10131431256733882,0.09700793204012816,-0.014705532775878024,0.09667638259410866
2015-01-08,0.1024046690849056,0.09170281126032462,0.08754783896707014,0.08420019892251666,0.03196384722683531,0.10535773140156547
2015-01-09,0.08460531633409665,0.07892079187283205,0.08821937426464437,0.08487264478582664,-0.11292829766530958,0.10812967084534993
2015-01-12,0.08503113817024041,0.0900728893250067,0.09636173974772992,0.0961792757562282,-0.13375315182349706,0.1028599398148586
2015-01-13,0.1039376276950233,0.10971773791383753,0.1122267611529176,0.12068293898383578,-0.052013903417582,0.11050561894002232
2015-01-14,0.11654195404487848,0.11838205978052699,0.12439833842144778,0.1234444967820729,0.02063566923199065,0.1071853837820827
2015-01-15,0.12855012982413236,0.11435014762474073,0.054642609385940434,0.06430435049049911,0.3484744970708185,0.1000270786250569
2015-01-16,0.05880051306378499,0.0669108407704901,0.05279588731761168,0.03978368226423002,0.2590700743330624,0.1012150526723931
2015-01-19,0.0453445430416421,0.04117523126547166,0.020730076858449385,0.019933450415920283,0.2364137183433731,0.10758137513119477
2015-01-21,0.021924342053735436,0.055329816493231807,0.029795803375699408,0.060879597744527766,0.27724942584574724,0.12025309830278086
2015-01-22,0.055990088945236036,0.05490088966814816,0.05145281672246341,0.04422252675567732,-0.0942741123444576,0.12256812465143602
2015-01-23,0.044492899369354584,0.04529292878627457,0.04121190343445886,0.04967897196057737,-0.08715160522195046,0.12147153322312568
2015-01-26,0.059481828001614966,0.045121358056241075,0.047675430673609215,0.05286160591610587,-0.09122160929195454,0.1274723252058239
2015-01-27,0.06084445787727491,0.05404303601798088,0.040876135785671744,0.06618866629437799,0.0033381519344733526,0.10587556624271202
2015-01-28,0.06586915554377133,0.05833230426881729,0.06639447709348681,0.06436049397813734,-0.12900481374182565,0.09953970465691897
2015-01-29,0.06467685440256873,0.08089385526821675,0.070171863142341,0.09022860590773703,0.03026801219766695,0.08836056426275528
2015-01-30,0.09141846571239678,0.07789136749263127,0.056741157190859426,0.04947194284991059,0.032642181238502654,0.09460504322952246
2015-02-02,0.05352032229560236,0.05661659696848272,0.061441904273877905,0.05115273851109719,-0.08192843333211192,0.07910045886813466
2015-02-03,0.04926210393416478,0.06450885055002176,0.05640538954207231,0.0766272080330492,-0.053438404842083426,0.0779429456938071
2015-02-04,0.07651470144736526,0.07892079187283205,0.08410622056700305,0.07392594068460703,-0.011992196729208645,0.06938344037838474
2015-02-05,0.07378944169604518,0.08235220647350117,0.08494563968897066,0.08023857407599916,-0.07948643089010947,0.06061070895190206
2015-02-06,0.08545696000638417,0.07909236260286553,0.08603688454752849,0.08873378554935257,-0.09284961091995617,0.06079347418995379
2015-02-09,0.08494597380301155,0.07977864552299932,0.07948941539618126,0.06569390180956054,-0.05940774414475606,0.03776505419543674
2015-02-10,0.06953122333460761,0.0626215725196537,0.07109522417650528,0.0625938881000461,-0.041703226440238356,-0.00021965444631292686
2015-02-11,0.063569717628595,0.05661659696848272,0.05027762995170888,0.039566126249630726,0.05407753600719076,-0.030863292692985076
2015-02-12,0.04824013152741973,0.050697406782328404,0.05237617775662788,0.04041083054092414,0.07334222193854335,-0.06857385347765717
2015-02-13,0.047388487855132215,0.048466987291893554,0.058419995434794626,0.052047525345341364,-0.06117141257509116,-0.10823391013488096
2015-02-16,0.056160417679693576,0.07548937727216291,0.06521929032273209,0.08753020953309538,0.03399884926183735,-0.1451220273483203
2015-02-18,0.0835833439273516,0.07445995289196214,0.07151493373748909,0.06974325085551152,0.04566619426251568,-0.18636604940199236
2015-02-19,0.06808342909171879,0.05833230426881729,0.07008792123014412,0.05769615402716006,0.033184848447836535,-0.2538673439890952
2015-02-20,0.06612464864545754,0.06965597245102544,0.07201858521066956,0.07712962844799826,0.0054409873706421225,-0.3330351529384997
2015-02-23,0.07634437271290773,0.06579563102527268,0.07428501683998212,0.06488333020677475,-0.05262440402808261,-0.23254473288306093
2015-02-24,0.0653581693403987,0.0647662066450719,0.07075945652771817,0.07600324972724394,0.03386318245950388,-0.13369919997008764
2015-02-25,0.07438559226664648,0.08338163085370194,0.0847777558645771,0.08248080461357567,0.04112135638434447,-0.05788208705163139
2015-02-26,0.08639376804590036,0.10122498677718136,0.09829240372825554,0.11231405035766967,0.3357218176514724,0.059757804507660696
2015-02-27,0.11398702302801593,0.11254865495938951,0.12297132591410281,0.11549668431319816,0.22535687395319537,0.09500103457863453
2015-03-02,0.11645678967764961,0.11838205978052699,0.11869028839206815,0.12976414810942036,-0.02711904518939044,0.11081022767010854
2015-03-06,0.14711596188000015,0.13811269373437446,0.14832178339752433,0.139140110545109,-0.11598080071781264,0.13048795163367732
2015-03-09,0.14379455155807896,0.1355391327838726,0.1322049362557464,0.12777807223419524,0.022399337662325748,0.13399095202966868
2015-03-10,0.12965726659810609,0.1339092108485547,0.14160643042178353,0.13582521548889398,-0.1430463277833397,0.1386514655999876
2015-03-11,0.13638525160917753,0.12653166945711616,0.1130661802748852,0.10484345753372663,0.06893305086270561,0.11827314155722053
2015-03-12,0.10444861389839571,0.09830828436661253,0.08998215442077624,0.07918588368277071,0.005915821178809264,0.10173288751353965
2015-03-13,0.08145423474663281,0.08321006012366845,0.08712812940608633,0.07492248759019553,-0.10397428871130063,0.092716469102988
2015-03-16,0.08366850829458028,0.0808080699032001,0.09023398015736649,0.07797879869853654,-0.10221062028096553,0.07236860593322955
2015-03-17,0.08758606918710296,0.07437416752694549,0.07604779699611419,0.0634481623040055,-0.04991106798141323,0.06517983990319513
2015-03-18,0.06638014174714375,0.054557748208081173,0.03600750487825971,0.03327103769812453,0.13581678441310582,0.06685518791866925
2015-03-19,0.035465476443107005,0.06502356274012204,0.039365181366130104,0.03703966930588246,0.032438681035002456,0.05911812617447967
2015-03-20,0.06476201876979759,0.06296471397972069,0.0527119454054148,0.040120543190063196,-0.04319556126590651,0.0648447703001003
2015-03-23,0.043981913165982156,0.05061162141731176,0.0527119454054148,0.06151121198046483,-0.09040760847795373,0.05951411752359173
2015-03-24,0.06288840269076502,0.0531851823678136,0.06135796236168122,0.04781220099658615,-0.10614495754863613,0.04964479466879871
2015-03-25,0.059141170532699884,0.044606645866140784,0.04817908214678989,0.03575187805816516,-0.08613410420444945,0.05786923038112623
2015-03-26,0.035465476443107005,0.0321677679387152,0.04708783728823205,0.03842220268898856,-0.13375315182349706,0.06079347418995379
2015-03-27,0.0366577775843096,0.0485527726569102,0.04784331449800277,0.052008926697590795,-0.06429174902876095,0.05247765585860041
2015-03-30,0.048154967160191055,0.0349986849842672,0.006711777521590456,-0.002190592681764838,0.3193739679702894,0.07504916275798815
2015-03-31,-0.006265063498981234,-0.0068645731438961004,-0.017883202752060137,-0.022546115918826253,0.12374243900542709,0.06789085760096235
2015-04-01,-0.020232019724496557,-0.01998973399145547,-0.01712772554228922,-0.01213500792979662,0.029793178389499807,0.06134176990410896
2015-04-02,-0.014270514018483954,-0.001803236607909062,-0.0014305879614952858,0.010494326556637887,0.0013031498994713177,0.07142431886996231
2015-04-03,0.01085297431399774,0.0067752998937637525,0.011664350341199363,0.008469652033662782,-0.12127180600881793,0.07507962363099677
2015-04-07,0.009916166274481551,0.04632235316647535,0.021989205541400783,0.043650564975357006,-0.05723707530742055,0.04611133339979874
2015-04-08,0.043981913165982156,0.04537871415129142,0.052040410107840766,0.04511029565396597,-0.014569865973544555,0.04428368101928152
2015-04-09,0.04645167981561602,0.03774381666480253,0.030131571024486523,0.022140591273721102,-0.03207088347456206,0.04464921149538496
2015-04-10,0.021583684584820545,0.02316030461195875,0.030970990146454123,0.033530701328453115,-0.1363986544689997,0.032190714434859206
2015-04-13,0.0318885730194994,0.04803806046680991,0.04498928948331305,0.05618459859072926,-0.0752129266166052,0.027743426975600626
2015-04-14,0.06101478661173245,0.06347942616982098,0.05287982922980836,0.048699969894874996,0.0061193213823094676,0.027652044356574763
2015-04-15,0.04636651544838716,0.03388347523904977,0.03583962105386616,0.033828963606535714,-0.06897225370926563,0.014980321184988666
2015-04-16,0.03785007872551201,0.04117523126547166,0.041799496819836024,0.040938132728804505,-0.10709462516497041,0.021925400230954125
2015-04-17,0.04977309013753722,0.05575874331831544,0.05766451822502371,0.062405998814709006,-0.07989343129710988,0.01586368650223866
2015-04-20,0.06442136130088251,0.0599622262041352,0.07294194624483404,0.06836773540836112,-0.10207495347863206,0.0087663030912301
2015-04-21,0.06859441529509142,0.0626215725196537,0.05170464245905384,0.05110712192739129,-0.08823693964061823,0.013304973169514542
2015-04-22,0.049517597035851,0.04803806046680991,0.057748460137220396,0.054152906131798254,-0.12276414083448609,0.00529376356824737
2015-04-23,0.04568520051055718,0.039030597140053455,0.03583962105386616,0.022677463374267837,-0.002970354374032956,0.021986321976971365
2015-04-24,0.02430894433614063,0.04417771904105715,0.03583962105386616,0.04647879316516295,-0.09386711193745718,0.00803524213902321
2015-04-27,0.044578063736583455,0.045807640976375054,0.05808422778600751,0.047015665265709494,-0.16265018072052598,0.010472111979712843
2015-04-28,0.047473652222360885,0.05910437255396792,0.05598567998108851,0.06718521319996648,-0.029154047224392472,0.009710590154497333
2015-04-29,0.06101478661173245,0.05395725065296423,0.062449207220239056,0.06558512380225917,-0.13117548257916117,0.011538242535014558
2015-04-30,0.05794886939149748,0.05833230426881729,0.0647995807617483,0.07100998829536417,-0.1597333444703564,0.006542659361600808
2015-05-01,0.0665504704816013,0.057388665253633356,0.059343356468958906,0.05715307375249931,-0.04902923376624568,0.0005723282519112042
2015-05-04,0.05845985559486991,0.05146947506747904,0.0618616138348617,0.0531290972442311,-0.1882912063615516,-9.781095427844516e-05
2015-05-05,0.053690651030059905,0.05661659696848272,0.06454775502515805,0.06722030287974178,-0.1648886829590282,-0.009205611983855952
2015-05-06,0.06476201876979759,0.0806364991731666,0.07403319110339188,0.08826709280835529,0.0797185616482164,-0.02032383063200241
2015-05-07,0.08886353469553424,0.07857765041276506,0.09124128310372764,0.08541079287472937,-0.1306328153698273,-0.025014805075329955
2015-05-08,0.08486080943578288,0.073859455336845,0.07546020361073683,0.07296799242676912,-0.03695488835856694,-0.05553659982996762
2015-05-11,0.06399553946473875,0.08921503567483942,0.07579597125952375,0.1009028864950734,0.029318344581332666,-0.07390450625416574
2015-05-12,0.09848710819238311,0.088099825929622,0.0627010329568293,0.0641675007393793,0.10284975144607286,-0.09379545632879488
2015-05-13,0.06569882680931378,0.06682505540547345,0.07906970583519747,0.07204162488072816,-0.05452373926075118,-0.13040942568515662
2015-05-14,0.07438559226664648,0.07283003095664442,0.0818397889376905,0.0787893703013227,-0.044416562486907736,-0.15584425464735469
2015-05-15,0.07472624973556137,0.0670824115005236,0.07025580505453768,0.06244108849448469,-0.03776888917256775,-0.1831676577360872
2015-05-18,0.06399553946473875,0.07669037238239719,0.07739086759126228,0.08814778789712333,-0.06673375147076338,-0.2059523907465353
2015-05-19,0.0871602473509592,0.08158013818835054,0.08402227865480637,0.08498620774945909,-0.13809448949816808,-0.22477721026586273
2015-05-20,0.07549272904062021,0.06502356274012204,0.0714309918252924,0.05750747951822014,-0.2317045831082617,-0.5391029588418169
2015-05-21,0.06144060844787621,0.0624500017896202,0.0693324440203734,0.060050941460628,-0.17438535912237105,-0.4912184664722656
2015-05-22,0.06084445787727491,0.05412882138299753,0.07008792123014412,0.05894966535694318,-0.04970756777791303,-0.3906062029247923
2015-05-25,0.0689350727640063,0.06056272375925214,0.06219738148364882,0.07232234231892119,-0.06849741990109848,-0.3090319850077068
2015-05-27,0.06970155206906514,0.0670824115005236,0.07428501683998212,0.06552898031462094,0.21925186784818926,-0.16169274226500982
2015-05-28,0.06501751187148382,0.06390835299490462,0.07705509994247516,0.07263814943688973,0.133985282581604,-0.06622836625599339
2015-05-29,0.07276746928930013,0.06656769931042311,0.08007700878155863,0.07279956196385252,0.02375600568566044,-0.012312621030735237
2015-06-01,0.07097901757749642,0.0626215725196537,0.0714309918252924,0.05841981119235235,-0.06049307856342381,-0.006372750794054253
2015-06-02,0.06127027971341867,0.049582197037110975,0.06454775502515805,0.05102992463188842,-0.040007391411069994,-0.0032048200011577286
2015-06-03,0.05488295217126231,0.04434928977109064,0.05262800349321812,0.04390321066973179,-0.027526045596390845,0.004654085235066341
2015-06-04,0.04585552924501472,0.03251090939878219,0.031222815883044364,0.026165377543832545,0.031217679814001233,0.03167287959371266
2015-06-05,0.025416081110114366,0.017155329060787778,0.03281771221478288,0.02160722814115347,-0.10817995958363817,0.04860912498650562
2015-06-08,0.021839177686506762,0.011750851064733945,0.02240891510238458,0.013867720771302279,-0.09793711600746126,0.06204236998330723
2015-06-09,0.011789782353514123,0.006003231608613121,0.014014723882708599,0.0016727810613836203,-0.12167880641581832,0.07882631101105708
2015-06-10,0.004550811139070246,0.0025718170079439954,0.009817628272870608,-0.004169650621034232,-0.07100725574426765,0.09826034799055691
2015-06-11,-0.0024326669736874163,-0.004119441463360761,0.00855849958991921,0.0013148663276859882,-0.05777974251675443,0.1225376637784274
2015-06-12,0.0028475237944952155,-0.00643564631881246,0.006627835609393773,0.0006341265400643037,-0.12127180600881793,0.11915650687447053
2015-06-15,0.00599860538195906,-0.007293499968979741,0.00394169441909742,-0.007089111978253896,-0.11096112903147427,0.123451489968686
2015-06-16,-0.01052328186041881,-0.01887452424623804,-0.0019342394346757684,-0.014113526027837959,-0.09081460888495413,0.13411279552170316
2015-06-17,-0.013929856549568869,-0.017158816945903477,-0.0029415423810369244,-0.01615277626395082,-0.14575966383000907,0.14166709202784103
2015-06-18,-0.015462815159686357,-0.0300266216984127,-0.026613161620523233,-0.03708377024931069,0.020839169435490853,0.16228910305467706
2015-06-19,-0.03317700354326663,-0.04117871915058736,-0.028711709425442232,-0.04052255886718925,-0.002902520972866221,0.18321572281159929
2015-06-22,-0.0356467701929005,-0.05104403612751109,-0.047514697757516315,-0.05920079541104029,0.001981483911138663,0.1687468081325046
2015-06-23,-0.06204772403381347,-0.07249037738169313,-0.07244544567995402,-0.07933525366552178,0.09735524595156737,0.16947786908471146
2015-06-24,-0.08052839172245259,-0.0806399870582823,-0.06908776919208363,-0.07891066854025361,0.07395272254904396,0.16768067757720287
2015-06-25,-0.07805862507281872,-0.0808115577883158,-0.06740893094814844,-0.0789071595722768,-0.09576644717012575,0.17895120059039243
2015-06-26,-0.0795915836829362,-0.08930430892497176,-0.10686162968062556,-0.10622447527655487,0.1310684463314344,0.20051749868049568
2015-06-29,-0.11016559151805806,-0.12010125496597725,-0.10937988704652835,-0.10810528211245522,-0.01992870466571658,0.20057842042651292
2015-06-30,-0.11561611102069824,-0.11847133303065933,-0.11492005325151443,-0.1279625318967222,-0.05940774414475606,0.21492549161357316
2015-07-01,-0.130094053449586,-0.13013814267293447,-0.11685071723204005,-0.1177479261144276,-0.06110357917392442,0.224246518754211
2015-07-02,-0.11501996045009694,-0.08364247483386779,-0.10123752156344261,-0.06918731827479964,0.13975112168077644,0.19966459423625432
2015-07-03,-0.07524820095426996,-0.08269883581868386,-0.07496370304585682,-0.08142659858006955,0.050685865948854034,0.20472109915568532
2015-07-07,-0.08410529514606019,-0.09445143082597546,-0.11517187898810485,-0.1110247434696766,0.052517367780355866,0.20207100320393534
2015-07-08,-0.10505572948433298,-0.1153830598900572,-0.15571582257913982,-0.15237793108366654,0.24496072689038165,0.18568305352529754
2015-07-09,-0.1570059934938714,-0.1638517911245086,-0.1752742881209848,-0.15020237093766056,0.12143610336575812,0.18656641884254754
2015-07-10,-0.15232195329629006,-0.1486677815165477,-0.1641100137988158,-0.17549852108693995,0.029861011790666542,0.17453437400414246
2015-07-13,-0.17361304510347794,-0.1647096447746759,-0.16394212997442223,-0.15531142831279704,-0.05153906960941486,0.16734560797410805
2015-07-14,-0.15623951418881254,-0.14309173279046036,-0.15554793875474626,-0.14033866195310998,0.06499871359503501,0.16493919900642703
2015-07-15,-0.14167640739269613,-0.1471236449462466,-0.13842378866660718,-0.14334935647774338,-0.04950406757441282,0.16795482543428045
2015-07-16,-0.15121481652231633,-0.1563884643680532,-0.16226329173048704,-0.16747702029053935,-0.00242768716469908,0.17426022614706488
2015-07-17,-0.17063229225047163,-0.1770627373370848,-0.18215752492111917,-0.18652720743999715,-0.06707291847659706,0.1784638266222545
2015-07-20,-0.19064591854922824,-0.20708761509293966,-0.20138022281417706,-0.20835298825959966,-0.0850487697857817,0.1781896787651769
2015-07-21,-0.21065954484798485,-0.22733296123688743,-0.2327744979757653,-0.21997819916882033,0.015683830946819032,0.16649270352986667
2015-07-22,-0.2319506366551727,-0.20691604436290617,-0.22547155161464716,-0.19006424716124476,0.02063566923199065,0.1635379988480305
2015-07-23,-0.19771456102921459,-0.20777389801307344,-0.2036466544434896,-0.1944820378448274,-0.04889356696391221,0.15409512821535815
2015-07-24,-0.1952447943795809,-0.18787169332919249,-0.20163204855076747,-0.20960218085956467,-0.05581257388291913,0.1555267892467633
2015-07-27,-0.21193701035641613,-0.21120531261374256,-0.20759192431673734,-0.20139470476035962,-0.09766578240279432,0.16067467678522016
2015-07-28,-0.20674198395546234,-0.20494298096752145,-0.20549337651181834,-0.21770438791944688,-0.03586955393989919,0.1716101301953149
2015-07-29,-0.2200276252431475,-0.21935492229033174,-0.20465395738985076,-0.20365097116984718,-0.14982966790001315,0.165182885990496
2015-07-30,-0.20938207933955358,-0.21274944918404365,-0.20263935149712844,-0.2130234246375571,-0.1005826186529639,0.1686249646404701
2015-07-31,-0.20614583338486106,-0.2172960735299302,-0.19751889485312618,-0.20412819081477676,-0.14162182635883827,0.1697824778147977
2015-08-03,-0.20836010693280851,-0.22321526371608452,-0.21329997434611697,-0.2213396787440618,-0.05995041135408993,0.1835507924146941
2015-08-04,-0.2251374872768726,-0.21352151746919426,-0.2369715935856033,-0.23439495360262694,0.12123260316225791,0.18942974090535786
2015-08-05,-0.248983510100923,-0.2522107170917386,-0.24696068113701777,-0.24234787002492472,0.11356742883041691,0.14861217107380648
2015-08-06,-0.24651374345128915,-0.2600171853082608,-0.2411686891954413,-0.25241995772321163,-0.07378842519210377,0.13862100472697897
2015-08-07,-0.2558818238464518,-0.2547842780422404,-0.2385664899173418,-0.24028108788621821,-0.11957597097964956,0.11751161973200502
2015-08-10,-0.24796153769417797,-0.2470635951907349,-0.23059200825864962,-0.24490239871249125,-0.09420627894329085,0.10551003576660857
2015-08-11,-0.24736538712357667,-0.23248008313789112,-0.23613217446363569,-0.22965944181854328,0.004694819957808043,0.0775164934716864
2015-08-12,-0.22641495278530388,-0.22304369298605103,-0.2289971119269111,-0.24089515728226937,0.10542742069040878,0.06691610966468649
2015-08-13,-0.24523627794285788,-0.21309259064411062,-0.23260661415137174,-0.20179121814180956,0.1691908177871392,0.04763437705022976
2015-08-14,-0.1970332460913846,-0.21360730283421092,-0.2023875257605382,-0.2135813505459681,0.015480330743318829,0.013426816661549025
2015-08-17,-0.21909081720363133,-0.21823971254511432,-0.20557731842401503,-0.21070399680447774,-0.06971842112209971,-0.012799994998873163
2015-08-18,-0.2146622701077362,-0.22527411247648588,-0.20952258829726278,-0.21676047553351807,-0.0909502756872876,-0.029005179439459232
2015-08-19,-0.22096443328266369,-0.23436736116825918,-0.24251175979058937,-0.24506381123945403,0.06445604638570114,-0.059313748083036556
2015-08-20,-0.2490686744681517,-0.23711249284879451,-0.24083292154665417,-0.2241012365422972,-0.17126502266870125,-0.5627405962965063
2015-08-21,-0.22701110335590516,-0.2184112832751476,-0.20952258829726278,-0.20066834838903203,-0.09868328342029534,-0.49134030996430006
2015-08-24,-0.20103597135113596,-0.21635243451474626,-0.22589126117563096,-0.23327367883529548,-0.08796560603595129,-0.42466145894842994
2015-08-25,-0.2412335526831067,-0.2524680731867887,-0.2843987739767726,-0.2819465736502001,0.1241494394124275,-0.3115602374674223
