date,Lead_Open,Lead_High,Lead_Low,Lead_Close,Lead_Volumn
2005-08-16,-0.31485991938160984,-0.31957682940096405,-0.3116789745225294,-0.3159391654184642,-0.17875873928022282
2005-08-17,-0.3192652057252222,-0.3239305370494955,-0.3201775580919345,-0.3227672225258509,-0.1664750513369604
2005-08-18,-0.3271317884816728,-0.32610739087376117,-0.3201775580919345,-0.3193531939721575,-0.1728296612660384
2005-08-19,-0.3236704920688345,-0.32672934910926565,-0.31860374631982247,-0.3184220952756957,-0.19297150523766962
2005-08-22,-0.3227265021380605,-0.32201801547531916,-0.3141970733579087,-0.3131458693290787,-0.2068154768688753
2005-08-23,-0.3176918891739321,-0.320820745871973,-0.3097904003959949,-0.3140769680255405,-0.20931193076958451
2005-08-24,-0.3192652057252222,-0.32175368322522974,-0.311364212168107,-0.3146977004898484,-0.20968072509582564
2005-08-25,-0.31957986903548025,-0.323308578813991,-0.3126232615857966,-0.31655989788277206,-0.2059927818334143
2005-08-26,-0.31863587910470614,-0.320820745871973,-0.3110494498136846,-0.3153184329541563,-0.2090282428263221
2005-08-30,-0.31863587910470614,-0.3223756414607343,-0.3123084992313742,-0.3146977004898484,-0.21217717899653488
2005-08-31,-0.31957986903548025,-0.32326193194632813,-0.311757665111135,-0.3156287991863102,-0.1952410087837689
2005-09-01,-0.3198945323457382,-0.3146011635169282,-0.3123084992313742,-0.30740409403423075,-0.17657434211710224
2005-09-02,-0.3113986229687716,-0.31273528881041474,-0.30443944037081394,-0.30600744598953805,-0.16732611516674764
2005-09-05,-0.3110839596585136,-0.31522312175243267,-0.30349515330754673,-0.30755927715030773,-0.2059076754504356
2005-09-06,-0.3101399697277395,-0.3146011635169282,-0.3066427768517708,-0.31035257323969323,-0.1904750513369604
2005-09-07,-0.31485991938160984,-0.31739997557669836,-0.311364212168107,-0.31345623556123264,-0.19759561871284692
2005-09-08,-0.316118572622642,-0.3198878085187163,-0.31298523829338243,-0.3159391654184642,-0.17345377474121573
2005-09-09,-0.32241183882780244,-0.3242415161672477,-0.3155033371287617,-0.3162495316506181,-0.1663332073653292
2005-09-12,-0.31863587910470614,-0.3217070363575669,-0.31109666416684795,-0.31345623556123264,-0.21348214353554196
2005-09-13,-0.3176918891739321,-0.32175368322522974,-0.3107346874592622,-0.3146977004898484,-0.19901405842915898
2005-09-14,-0.3176918891739321,-0.3223756414607343,-0.31172618887569276,-0.3150080667220023,-0.209368668358237
2005-09-15,-0.3217825122072864,-0.32455249528499996,-0.3164004098388656,-0.3190428277400036,-0.15487221445752777
2005-09-16,-0.3255584719303827,-0.327195817785894,-0.31828898396540006,-0.32028429266861935,-0.17657434211710224
2005-09-19,-0.32524380862012464,-0.31584507998793715,-0.3173446969021328,-0.3072489109181538,-0.15280129247171217
2005-09-20,-0.3113986229687716,-0.31429018439917594,-0.30506896507965875,-0.30662817845384593,-0.17070200169157032
2005-09-21,-0.3126572762098037,-0.30589374821986537,-0.30420336860499714,-0.3004208538107671,-0.1708722144575278
2005-09-22,-0.303532040212321,-0.30589374821986537,-0.29594085680140886,-0.2998001213464592,-0.17884384566320152
2005-09-23,-0.30258805028154695,-0.30185101968908623,-0.29499656973814165,-0.2979379239535355,-0.13873037048589656
2005-09-26,-0.30416136683283707,-0.2968753538050503,-0.29657038151025367,-0.290178768149687,-0.14996441303908806
2005-09-27,-0.2918894977327741,-0.29127772968550997,-0.2855536991054693,-0.28490254220307,-0.11836157615965544
2005-09-28,-0.2887428646301939,-0.29213292225932863,-0.2858684614598917,-0.28878212010499427,-0.1793828527554001
2005-09-29,-0.2925188243532902,-0.29703084336392643,-0.28896887065095245,-0.28955803568537913,-0.18553888112419445
2005-09-30,-0.2931481509738062,-0.29807262340839646,-0.2880717979408486,-0.2923513317747646,-0.19756724991852068
2005-10-03,-0.2956654574558704,-0.2974973120405548,-0.2878357261750318,-0.29005462165682544,-0.20508498041497458
2005-10-04,-0.2931481509738062,-0.2959424164517936,-0.2858684614598917,-0.2880062045246094,-0.21282966126603842
2005-10-05,-0.29094550780200007,-0.2891008758612443,-0.28245328991440855,-0.2811781474172227,-0.1785317889256129
2005-10-06,-0.28622555814812967,-0.28972283409674876,-0.28120997861444,-0.28583364089953184,-0.19575164708164125
2005-10-07,-0.290316181181484,-0.2906557714500055,-0.2824060755612452,-0.2827299785779924,-0.19702824282632211
2005-10-10,-0.28622555814812967,-0.29034479233225324,-0.2805175014347107,-0.28490254220307,-0.18814881020220864
2005-10-11,-0.28842820131993585,-0.29189968792101445,-0.2808322637891331,-0.2839714435066082,-0.19904242722348522
2005-10-12,-0.28842820131993585,-0.29194633478867726,-0.2877570355864262,-0.290178768149687,-0.1734254059468895
2005-10-13,-0.2944068042148383,-0.2959424164517936,-0.28712751087758137,-0.290178768149687,-0.1950991648121377
2005-10-14,-0.2947214675250963,-0.29189968792101445,-0.2864979861687365,-0.2833507110423003,-0.1891700867979533
2005-10-17,-0.2893721912507099,-0.287545980272483,-0.28177655085240033,-0.2808677811850688,-0.1433828527554001
2005-10-18,-0.2837082516660655,-0.28412520997720836,-0.27642559082721935,-0.2774537526313754,-0.16789349105327245
2005-10-19,-0.2815056084942593,-0.2850581473304651,-0.27925845201702104,-0.2802470487207609,-0.1734254059468895
2005-10-20,-0.28307892504554943,-0.2866130429192263,-0.27862892730817623,-0.2808677811850688,-0.19804951942206678
2005-10-21,-0.29000151787122597,-0.2928326252742712,-0.2877570355864262,-0.290178768149687,-0.1308154768688753
2005-10-24,-0.29063084449174204,-0.29034479233225324,-0.2846094120422021,-0.2839714435066082,-0.20525519318093202
2005-10-25,-0.28716954807890377,-0.2881212916403247,-0.27894368966259864,-0.279471133140376,-0.1904750513369604
2005-10-26,-0.28307892504554943,-0.27635073203340227,-0.27862892730817623,-0.28304034481014634,-0.19734029956391075
2005-10-27,-0.28622555814812967,-0.290033813214501,-0.27862892730817623,-0.2827299785779924,-0.20576583147880437
2005-10-28,-0.2863828898032587,-0.2914332192443861,-0.2839798873333572,-0.2842818097387621,-0.18037576055681856
2005-10-31,-0.2890575279404519,-0.288230134331538,-0.2805175014347107,-0.2845921759709161,-0.1946168953085916
2005-11-01,-0.2893721912507099,-0.2943875208630324,-0.2922109229015033,-0.2923513317747646,-0.14250342013128664
2005-11-02,-0.29660944738664446,-0.29967416586482054,-0.2893308473585382,-0.2914202330783028,-0.2055105123298682
2005-11-03,-0.2940921409045803,-0.29127772968550997,-0.2855536991054693,-0.28304034481014634,-0.18871618608873345
2005-11-04,-0.2877988746994198,-0.28781031252257244,-0.27925845201702104,-0.27931595002429904,-0.17229065417383985
2005-11-07,-0.28339358835580747,-0.2878569593902353,-0.27674035318164175,-0.2804022318368378,-0.19793604424476183
2005-11-08,-0.2849669049070976,-0.2878569593902353,-0.27862892730817623,-0.2816436967654536,-0.1991559024007902
2005-11-09,-0.28339358835580747,-0.28474716821271284,-0.27548130376395213,-0.27838485132783725,-0.19294313644334338
2005-11-10,-0.28307892504554943,-0.2850581473304651,-0.27458423105384827,-0.27900558379214513,-0.19175164708164125
2005-11-11,-0.2815056084942593,-0.2843895422272978,-0.2742222543462625,-0.27621228770275963,-0.20675873928022281
2005-11-14,-0.28056161856348527,-0.28568010556596957,-0.2803601202574995,-0.2811781474172227,-0.1560637038192299
2005-11-15,-0.28685488476864573,-0.28878989674349204,-0.27894368966259864,-0.28304034481014634,-0.20369490949298877
2005-11-16,-0.28622555814812967,-0.287545980272483,-0.28303560027009,-0.27869521755999116,-0.18760980311001005
2005-11-17,-0.2815056084942593,-0.2813263979174382,-0.2745370167006849,-0.27776411886352936,-0.1664750513369604
2005-11-18,-0.28056161856348527,-0.2829279403738622,-0.27201891786530563,-0.27466045654198995,-0.21115590240079019
2005-11-21,-0.2799322919429692,-0.2828812935061994,-0.27201891786530563,-0.2765226539349136,-0.20545377474121573
2005-11-22,-0.2815056084942593,-0.2853691264482173,-0.27579606611837454,-0.279626316256453,-0.2053119307695845
2005-11-23,-0.28685488476864573,-0.28878989674349204,-0.28177655085240033,-0.2808677811850688,-0.1870991648121377
2005-11-24,-0.28307892504554943,-0.2834255069622658,-0.2745370167006849,-0.2768330201670675,-0.19938285275540013
2005-11-25,-0.27898830201219516,-0.28163737703519043,-0.2714838218627875,-0.2734189916133742,-0.198191363393698
2005-11-28,-0.277100322150647,-0.27630408516573945,-0.26918605667550394,-0.2678323994346032,-0.17989349105327246
2005-11-29,-0.2720657091865186,-0.27324094085587985,-0.2654561227755983,-0.2665909345059874,-0.19603533502490367
2005-11-30,-0.2682897494634223,-0.26789210003054126,-0.2603727107516764,-0.2597628773986007,-0.16587930665610934
2005-12-01,-0.2654577796711001,-0.2598688387925334,-0.2572250872074523,-0.2520037215947522,-0.15274455488305969
2005-12-02,-0.25538855374284336,-0.25826729633610934,-0.25092984011900404,-0.2513829891304443,-0.1775672499185207
2005-12-05,-0.2547592271223273,-0.24769400633253308,-0.2462084048026679,-0.23958907230859453,-0.190191363393698
2005-12-06,-0.24280202133252238,-0.24836261143570043,-0.24156566007493735,-0.24641712941598123,-0.1924041293511448
2005-12-07,-0.24846596091716683,-0.24929554878895716,-0.24526411773940068,-0.24114090346936423,-0.16094313644334338
2005-12-08,-0.2440606745735545,-0.2485958457740146,-0.23896887065095246,-0.24176163593367211,-0.19203533502490366
2005-12-09,-0.24531932781458657,-0.24525282025817802,-0.23739505887884038,-0.2386579736121327,-0.1789573208405065
2005-12-12,-0.2418580314017483,-0.2430759664339123,-0.23802458358768522,-0.24300310086228788,-0.18182256906745686
2005-12-13,-0.24783663429665076,-0.2446308620226735,-0.2408574447774869,-0.24145126970151817,-0.18355306552135756
2005-12-14,-0.24374601126329645,-0.24836261143570043,-0.2462084048026679,-0.247658594344597,-0.16684384566320154
2005-12-15,-0.25161259401974706,-0.2561370893795065,-0.24935602834689202,-0.2498311579696746,-0.19217717899653486
2005-12-16,-0.2547592271223273,-0.2517833817309751,-0.24778221657477997,-0.24517566448736547,-0.1946736328972441
2005-12-19,-0.25003927746845694,-0.25085044437771836,-0.24211649419517656,-0.24734822811244306,-0.19878710807454905
2005-12-20,-0.24940995084794088,-0.25085044437771836,-0.24211649419517656,-0.24734822811244306,-0.19802115062774053
2005-12-21,-0.25224192064026313,-0.25240533996647957,-0.2436903059672886,-0.24362383332659576,-0.20003533502490367
2005-12-22,-0.24846596091716683,-0.24774065320019595,-0.23991315771421967,-0.23958907230859453,-0.190191363393698
2005-12-23,-0.24374601126329645,-0.24680771584693922,-0.23560091345863263,-0.23896833984428664,-0.19614881020220862
2005-12-28,-0.24217269471200634,-0.24618575761143474,-0.23928363300537486,-0.24269273463013394,-0.17838994495398167
2005-12-29,-0.25003927746845694,-0.25396023555524083,-0.2540774636632282,-0.2563488488449074,-0.13804951942206678
2005-12-30,-0.25947917677619764,-0.26173471349904687,-0.2525823424797217,-0.2572799475413692,-0.18942540594688947
2006-01-03,-0.2601085033967137,-0.25707002673276325,-0.2528184142455385,-0.2492104255053667,-0.18953888112419445
2006-01-04,-0.251297930709489,-0.24774065320019595,-0.2427460189040214,-0.24207200216582606,-0.14970909389015188
2006-01-05,-0.24689264436587668,-0.24836261143570043,-0.23896887065095246,-0.24300310086228788,-0.19864526410291786
2006-01-06,-0.24469000119407053,-0.2502284861422139,-0.24148696948633175,-0.242227185281903,-0.19918427119511642
2006-01-09,-0.24469000119407053,-0.24136558128627497,-0.23676553416999557,-0.2349335788262854,-0.17251760452844978
2006-01-10,-0.237452745058136,-0.23959300031508718,-0.2288964753094353,-0.23369211389766964,-0.18485803006036466
2006-01-11,-0.23587942850684585,-0.22908190613506138,-0.22732266353732325,-0.22438112693305137,-0.16065944850008096
2006-01-12,-0.22801284575039527,-0.225287960898484,-0.22102741644887502,-0.21662197112920284,-0.1874395903440526
2006-01-13,-0.22171957954523477,-0.21504119896854756,-0.21315835758831475,-0.20979391402181613,-0.14979420027313062
2006-01-16,-0.21227968023749408,-0.20731336789240437,-0.20465977401890964,-0.19986219459288998,-0.19793604424476183
2006-01-17,-0.20283978092975335,-0.20320844353807474,-0.19746745422035758,-0.19458596864627298,-0.1713544839610739
2006-01-18,-0.20315444424001136,-0.19176441200479222,-0.19584642809508213,-0.19086157386042568,-0.18182256906745686
2006-01-19,-0.19182656507072252,-0.19611811965332362,-0.18739505887884042,-0.19272377125334933,-0.17935448396107387
2006-01-20,-0.19497319817330275,-0.19705105700658035,-0.18797736923452185,-0.18899937646750203,-0.18290058325185402
2006-01-23,-0.19214122838098052,-0.18554482964974736,-0.1835706962726081,-0.17813655834211406,-0.1911559024007902
2006-01-24,-0.1798693592809176,-0.17559349788167558,-0.17160972680455647,-0.167894472681034,-0.1784183137483079
2006-01-25,-0.1694854700424028,-0.15444691787452308,-0.1612225691086169,-0.14834140005533566,-0.17041831374830793
2006-01-26,-0.14903235487563127,-0.15133712669700064,-0.15429779731132387,-0.1588938519485697,-0.16656015771993912
2006-01-27,-0.16067489735517815,-0.1668860825846128,-0.1895511810066339,-0.18713717907457839,-0.10363817190433629
2006-01-30,-0.18993858520917437,-0.18243503847222492,-0.1867183198168322,-0.17813655834211406,-0.18976583147880438
2006-01-31,-0.17924003266040156,-0.17217272758640093,-0.17167267927544097,-0.173170698627651,-0.17972327828731502
2006-02-01,-0.17452008300653118,-0.15880062552305446,-0.16751781619706513,-0.15206579484118296,-0.18789349105327247
2006-02-02,-0.14777370163459916,-0.1482273355194782,-0.14076301607116018,-0.14430663903733443,-0.18741122154972636
2006-02-03,-0.14336841529098682,-0.146672439930717,-0.15335351024805663,-0.14896213251964355,-0.19214881020220864
2006-02-06,-0.15249365128846953,-0.1591116046408067,-0.16814734090590996,-0.1567212883234921,-0.18766654069866254
2006-02-07,-0.16193355059621023,-0.168440978173374,-0.1895511810066339,-0.1799987557350377,-0.1677800158759675
2006-02-08,-0.19654651472459286,-0.19176441200479222,-0.20843692227197858,-0.18930974269965598,-0.1554395903440526
2006-02-09,-0.1839599823142719,-0.1808801428834637,-0.17821973624742712,-0.1812402206636535,-0.19339703715256323
2006-02-10,-0.18867993196814228,-0.190209516416031,-0.20843692227197858,-0.20917318155750825,-0.17725519318093202
2006-02-13,-0.21699962989136443,-0.21664274142497164,-0.22574885176521117,-0.21507013996843313,-0.16789349105327245
2006-02-14,-0.21857294644265454,-0.20109378553735952,-0.21001073404409062,-0.20327622314658333,-0.19421973218802424
2006-02-15,-0.20441309748104347,-0.20109378553735952,-0.22417503999309912,-0.22034636591505014,-0.17856015771993913
2006-02-16,-0.23430611195555573,-0.21975253260249408,-0.22894368966259868,-0.21879453475428043,-0.16463107970575472
2006-02-17,-0.21699962989136443,-0.21042315906992679,-0.22417503999309912,-0.20327622314658333,-0.19299987403199587
2006-02-20,-0.2075597305836237,-0.20264868112612072,-0.2005678634114183,-0.19862072966427421,-0.1971700867979533
2006-02-21,-0.19811983127588298,-0.20358161847937745,-0.2011973881202631,-0.1955170673427348,-0.18800696623057742
2006-02-22,-0.1996931478271731,-0.2038925975971297,-0.20214167518353035,-0.20637988546812275,-0.20573746268447812
2006-02-23,-0.2138529967887842,-0.21819763701373288,-0.2178797929046509,-0.22034636591505014,-0.19243249814547103
2006-02-24,-0.2207755896144607,-0.21975253260249408,-0.21410264465158196,-0.21569087243274102,-0.20207788821639303
2006-02-27,-0.2154263133400743,-0.21819763701373288,-0.2172502681958061,-0.22127746461151196,-0.20352469672703133
2006-02-28,-0.2232928960965249,-0.2213074281912553,-0.2147321693604268,-0.21662197112920284,-0.18732611516674763
2006-03-01,-0.21857294644265454,-0.22286232378001652,-0.21693550584138369,-0.2178634360578186,-0.18670200169157034
2006-03-02,-0.21699962989136443,-0.2082463052456611,-0.2118993081706251,-0.20017256082504392,-0.18139703715256325
2006-03-03,-0.20283978092975335,-0.20513651406813865,-0.19962357634815106,-0.20482805430735304,-0.20360980311001003
2006-03-06,-0.21070636368620393,-0.21353295024744923,-0.2147321693604268,-0.21010428025397007,-0.2034395903440526
2006-03-07,-0.22643952919910515,-0.21664274142497164,-0.2178797929046509,-0.22034636591505014,-0.1841204414078824
2006-03-08,-0.2232928960965249,-0.22592546808987607,-0.22417503999309912,-0.2178634360578186,-0.1820495194220668
2006-03-09,-0.21699962989136443,-0.22286232378001652,-0.21693550584138369,-0.22189819707581984,-0.1872977463724214
2006-03-10,-0.22171957954523477,-0.22597211495753894,-0.2178797929046509,-0.2178634360578186,-0.20650342013128664
2006-03-13,-0.21857294644265454,-0.22441721936877773,-0.21669943407556685,-0.21879453475428043,-0.20667363289724408
2006-03-14,-0.2204609263042027,-0.22597211495753894,-0.21567645642369404,-0.21724270359351072,-0.21234739176249232
2006-03-15,-0.22014626299394466,-0.22126078132359242,-0.2122140705250475,-0.21724270359351072,-0.20037576055681855
2006-03-16,-0.22171957954523477,-0.22752701054630015,-0.22732266353732325,-0.22345002823658955,-0.14942540594688947
2006-03-17,-0.22581020257858908,-0.22286232378001652,-0.2178797929046509,-0.2184841685221265,-0.19053178892561287
2006-03-20,-0.21951693637342862,-0.22441721936877773,-0.21331573876552595,-0.21910490098643437,-0.20678710807454906
2006-03-21,-0.2232928960965249,-0.2213074281912553,-0.2147321693604268,-0.2178634360578186,-0.20863107970575473
2006-03-22,-0.22171957954523477,-0.22379526113327325,-0.21630598113253885,-0.21724270359351072,-0.2012268243866058
2006-03-23,-0.2207755896144607,-0.20886826348116558,-0.21315835758831475,-0.20172439198581363,-0.15873037048589658
2006-03-24,-0.20441309748104347,-0.20420357671488193,-0.19647595280392696,-0.19613779980704268,-0.17631902296816607
2006-03-27,-0.1996931478271731,-0.20264868112612072,-0.19584642809508213,-0.1955170673427348,-0.20156724991852068
2006-03-28,-0.198434494586141,-0.20451455583263417,-0.19742023986719417,-0.19862072966427421,-0.19546795913837883
2006-03-29,-0.2059864140323336,-0.2101899247316126,-0.20533651308091785,-0.20793171662889248,-0.1939927818334143
2006-03-30,-0.2100770370656879,-0.21228903377644026,-0.21347311994273716,-0.20358658937873728,-0.16431902296816608
2006-03-31,-0.20630107734259162,-0.21197805465868802,-0.2178797929046509,-0.21569087243274102,-0.19751051232986822
2006-04-03,-0.22014626299394466,-0.21508784583621043,-0.21158454581620267,-0.2125872101112016,-0.20505661162064834
2006-04-04,-0.2154263133400743,-0.22126078132359242,-0.21945360467676298,-0.2237603944687435,-0.18236157615965543
2006-04-05,-0.22643952919910515,-0.21975253260249408,-0.22422225434626253,-0.22655369055812896,-0.18749632793270507
2006-04-06,-0.22801284575039527,-0.22441721936877773,-0.21945360467676298,-0.2215878308436659,-0.19458852651426536
2006-04-07,-0.22171957954523477,-0.22192938642675977,-0.22260122822098707,-0.22500185939735926,-0.16545377474121573
2006-04-10,-0.22266356947600885,-0.22286232378001652,-0.2153616940692716,-0.21662197112920284,-0.1948154768688753
2006-04-11,-0.21699962989136443,-0.2213074281912553,-0.21945360467676298,-0.22189819707581984,-0.19597859743625118
2006-04-12,-0.22581020257858908,-0.223484282015521,-0.21945360467676298,-0.2147597737362792,-0.1951559024007902
2006-04-13,-0.2232928960965249,-0.22472819848652997,-0.21630598113253885,-0.2200359996828962,-0.20667363289724408
2006-04-18,-0.21857294644265454,-0.2213074281912553,-0.2147321693604268,-0.2141390412719713,-0.18945377474121572
2006-04-19,-0.21196501692723604,-0.20949022171667006,-0.21001073404409062,-0.2125872101112016,-0.1768863988546909
2006-04-20,-0.2138529967887842,-0.21819763701373288,-0.2178797929046509,-0.21569087243274102,-0.2028722144575278
2006-04-21,-0.21857294644265454,-0.20109378553735952,-0.21410264465158196,-0.1955170673427348,-0.16187930665610933
2006-04-24,-0.19811983127588298,-0.20420357671488193,-0.20528929872775448,-0.20544878677166092,-0.19560980311001006
2006-04-25,-0.21070636368620393,-0.21197805465868802,-0.20528929872775448,-0.20793171662889248,-0.20383675346461996
2006-04-26,-0.21070636368620393,-0.20886826348116558,-0.20686311049986653,-0.20482805430735304,-0.18324100878376892
2006-04-27,-0.21070636368620393,-0.20700238877465213,-0.20843692227197858,-0.20637988546812275,-0.17796441303908805
2006-04-28,-0.21070636368620393,-0.2141549084829537,-0.20717787285428893,-0.20793171662889248,-0.19830483857100295
2006-05-02,-0.20441309748104347,-0.20109378553735952,-0.2037627013088058,-0.2094835477896622,-0.18942540594688947
2006-05-03,-0.20944771044517185,-0.21353295024744923,-0.20780739756313374,-0.2125872101112016,-0.19966654069866252
2006-05-04,-0.21227968023749408,-0.2054474931858909,-0.20859430344918978,-0.1992414621285821,-0.16142540594688948
2006-05-05,-0.20126646437846324,-0.20731336789240437,-0.2005678634114183,-0.2060695192359688,-0.19560980311001006
2006-05-08,-0.2075597305836237,-0.21036096324637632,-0.20528929872775448,-0.20172439198581363,-0.194191363393698
2006-05-09,-0.2075597305836237,-0.19176441200479222,-0.2005678634114183,-0.18620608037811656,-0.12587930665610933
2006-05-10,-0.18553329886556202,-0.18492287141424288,-0.18010831037396158,-0.1762743609491904,-0.1551559024007902
2006-05-11,-0.17609339955782133,-0.1699958737621352,-0.17381306328551335,-0.17767100899388316,-0.16210625701071926
2006-05-12,-0.1839599823142719,-0.1886546208272698,-0.1864035574624098,-0.18775791153888627,-0.19214881020220864
2006-05-15,-0.19497319817330275,-0.20109378553735952,-0.20843692227197858,-0.20793171662889248,-0.16480129247171219
2006-05-16,-0.22014626299394466,-0.20731336789240437,-0.21158454581620267,-0.20420732184304516,-0.19532611516674764
2006-05-17,-0.19811983127588298,-0.20358161847937745,-0.20528929872775448,-0.20637988546812275,-0.19856015771993912
2006-05-18,-0.21227968023749408,-0.20731336789240437,-0.20686311049986653,-0.2094835477896622,-0.1691700867979533
2006-05-19,-0.21196501692723604,-0.2165960945573088,-0.22417503999309912,-0.22655369055812896,-0.10099987403199587
2006-05-22,-0.22801284575039527,-0.2321916973125838,-0.24463459303055585,-0.23120918404043808,-0.14953888112419444
2006-05-23,-0.23587942850684585,-0.22841330103189403,-0.22732266353732325,-0.22065673214720408,-0.1852268243866058
2006-05-24,-0.22801284575039527,-0.2321916973125838,-0.23676553416999557,-0.23741650868351694,-0.17430483857100296
2006-05-25,-0.24059937816071622,-0.24431988290492127,-0.24153418383949513,-0.24207200216582606,-0.18590767545043557
2006-05-26,-0.24469000119407053,-0.2430759664339123,-0.23739505887884038,-0.23896833984428664,-0.20270200169157032
2006-05-30,-0.24091404147097426,-0.2446308620226735,-0.2405426824230645,-0.24517566448736547,-0.20726937757809516
2006-05-31,-0.25003927746845694,-0.25240533996647957,-0.24935602834689202,-0.25107262289829035,-0.17580838467029372
2006-06-01,-0.2563325436736174,-0.25707002673276325,-0.26194652252378847,-0.26069397609506256,-0.1138509378617831
2006-06-02,-0.26262580987877787,-0.25862492232152445,-0.2587988989795644,-0.263797638416602,-0.20253178892561288
2006-06-05,-0.264199126430068,-0.2648445046765693,-0.2587988989795644,-0.2597628773986007,-0.2084041293511448
2006-06-06,-0.2563325436736174,-0.26173471349904687,-0.2562808001441851,-0.2610043423272165,-0.20698568963483274
2006-06-07,-0.2657724429813581,-0.26017981791028566,-0.2578546119162971,-0.25759031377352315,-0.2114395903440526
2006-06-08,-0.2673457595326483,-0.26795429585409175,-0.26824176961223667,-0.2703153292918347,-0.15609207261355615
2006-06-09,-0.27363902573780874,-0.2725723357527125,-0.26824176961223667,-0.2700049630596808,-0.20715590240079018
2006-06-12,-0.27678565884038897,-0.26639940026533054,-0.2688712943210815,-0.2669013007381414,-0.185368668358237
2006-06-13,-0.27363902573780874,-0.2782166067399158,-0.2745370167006849,-0.27466045654198995,-0.19402115062774056
2006-06-14,-0.2799322919429692,-0.28490265777158896,-0.2839798873333572,-0.28552327466737787,-0.15569490949298878
2006-06-15,-0.2893721912507099,-0.28816793850798755,-0.28402710168652057,-0.2839714435066082,-0.16409207261355616
2006-06-16,-0.28307892504554943,-0.2866130429192263,-0.2833503626245124,-0.28552327466737787,-0.1780495194220668
2006-06-19,-0.29094550780200007,-0.2928326252742712,-0.2874422732320038,-0.28924766945322516,-0.14656015771993913
2006-06-20,-0.2940921409045803,-0.2959424164517936,-0.29035382501041107,-0.290178768149687,-0.21016299459937174
2006-06-21,-0.2956654574558704,-0.297450665172892,-0.2919276367825231,-0.2886269369889173,-0.19623391658518735
2006-06-22,-0.2925188243532902,-0.29127772968550997,-0.2839798873333572,-0.28552327466737787,-0.1539927818334143
2006-06-23,-0.2877988746994198,-0.29127772968550997,-0.2832716720359068,-0.28552327466737787,-0.21078710807454906
2006-06-26,-0.2893721912507099,-0.287545980272483,-0.2808322637891331,-0.2802470487207609,-0.20621973218802422
2006-06-27,-0.28465224159683955,-0.28878989674349204,-0.2836651249789348,-0.2838162603905312,-0.2017942002731306
2006-06-28,-0.2865402214583877,-0.28816793850798755,-0.27925845201702104,-0.2827299785779924,-0.20970909389015188
2006-06-29,-0.28622555814812967,-0.28039346056418146,-0.277684640244909,-0.2731086253812202,-0.1672410087837689
2006-06-30,-0.27363902573780874,-0.2772370225189962,-0.27233368021972804,-0.26845313189891107,-0.1870424272234852
2006-07-03,-0.2704923926352285,-0.2757287737978978,-0.2685565319666591,-0.2715567942204505,-0.20221973218802422
2006-07-04,-0.27678565884038897,-0.27717482669544574,-0.26824176961223667,-0.26876349813106504,-0.21263107970575473
2006-07-05,-0.2704923926352285,-0.27261898262037537,-0.26981558138434875,-0.2700049630596808,-0.19952469672703133
2006-07-06,-0.2720657091865186,-0.268265274971844,-0.2682889839654,-0.263797638416602,-0.19390767545043558
2006-07-07,-0.2629404731890359,-0.26017981791028566,-0.259664495454226,-0.25914214493429283,-0.19580838467029374
2006-07-10,-0.25947917677619764,-0.2569145371738871,-0.2540774636632282,-0.24827932680890488,-0.20003533502490367
2006-07-11,-0.25538855374284336,-0.24525282025817802,-0.24683792951151273,-0.23896833984428664,-0.1936523563014994
2006-07-12,-0.2402847148504582,-0.23250267643033604,-0.2320440988536594,-0.22779515548674473,-0.1641204414078824
2006-07-13,-0.2327327954042656,-0.23841127966762865,-0.2292112376638577,-0.23276101520120782,-0.17648923573412353
2006-07-14,-0.22958616230168538,-0.22597211495753894,-0.2320440988536594,-0.23120918404043808,-0.19331193076958453
2006-07-17,-0.23430611195555573,-0.23996617525638989,-0.24463459303055585,-0.24517566448736547,-0.2044041293511448
2006-07-18,-0.24846596091716683,-0.25396023555524083,-0.2525036518911161,-0.2513829891304443,-0.19975164708164125
2006-07-19,-0.264199126430068,-0.2632896090878081,-0.2572250872074523,-0.25696958130921527,-0.20448923573412353
2006-07-20,-0.25947917677619764,-0.2632896090878081,-0.2556512754353402,-0.2603836098629086,-0.18542540594688947
2006-07-21,-0.26388446311981,-0.26321186430837,-0.2556512754353402,-0.25790068000567706,-0.21084384566320152
2006-07-24,-0.2579058602249075,-0.26173471349904687,-0.2550217507264954,-0.25759031377352315,-0.21390767545043557
2006-07-25,-0.2579058602249075,-0.2585160796303112,-0.24935602834689202,-0.2513829891304443,-0.209368668358237
2006-07-26,-0.2547592271223273,-0.25707002673276325,-0.2525036518911161,-0.25479701768413765,-0.2063899449539817
2006-07-27,-0.2547592271223273,-0.25551513114400204,-0.24746745422035754,-0.2513829891304443,-0.1946168953085916
2006-07-28,-0.25003927746845694,-0.25147240261322285,-0.24494935538497825,-0.24827932680890488,-0.214191363393698
2006-07-31,-0.25003927746845694,-0.2446308620226735,-0.24148696948633175,-0.2445549320230576,-0.190191363393698
2006-08-01,-0.24689264436587668,-0.24618575761143474,-0.23991315771421967,-0.23741650868351694,-0.1955814343156838
2006-08-02,-0.24217269471200634,-0.2321916973125838,-0.24235256596099336,-0.22810552171889867,-0.1898509378617831
2006-08-03,-0.2311594788529755,-0.23592344672561072,-0.23613600946115074,-0.23679577621920905,-0.1770282428263221
