date,Tin_Open,Tin_High,Tin_Low,Tin_Close,Tin_Volumn
2006-09-21,-0.2892736325705128,-0.28934815874245234,-0.28485501412517533,-0.28641102222605036,-0.08304423212376612
2006-09-22,-0.2892736325705128,-0.28934815874245234,-0.28485501412517533,-0.2882285431275407,-0.03608155830088249
2006-09-25,-0.2901890481691946,-0.286703322470412,-0.28485501412517533,-0.28641102222605036,-0.0348617485911972
2006-09-26,-0.288358216971831,-0.2875489503941256,-0.2830113563080662,-0.28459350132456,-0.014368945468484344
2006-09-27,-0.2874428013731492,-0.2839505336974721,-0.28258731501013107,-0.2836847408738148,-0.06157558123330503
2006-09-28,-0.2846965545771038,-0.28664934621996224,-0.281167698490957,-0.2836847408738148,-0.07206594473659851
2006-09-29,-0.2856119701757856,-0.2875489503941256,-0.287620500850839,-0.2909548244797763,-0.052548989381633895
2006-10-02,-0.2892736325705128,-0.29114736709077904,-0.2866986719422845,-0.2882285431275407,-0.07560339289468586
2006-10-03,-0.2911044637678764,-0.29291059127213925,-0.2885423297593936,-0.2900460640290311,-0.07060217308497617
2006-10-04,-0.2911044637678764,-0.2830149453563422,-0.2885423297593936,-0.28913730357828593,-0.02705496644921135
2006-10-05,-0.2874428013731492,-0.2839505336974721,-0.2830113563080662,-0.2836847408738148,0.044059939625441004
2006-10-06,-0.283781138978422,-0.284346359534104,-0.2820895273995116,-0.2827759804230696,-0.06120963832039945
2006-10-09,-0.2828657233797402,-0.2848501378716355,-0.27932404067384786,-0.28186721997232445,-0.08023866979148996
2006-10-10,-0.28304880649947656,-0.2848501378716355,-0.28393318521662075,-0.2855022617753052,-0.06889443949141677
2006-10-11,-0.288358216971831,-0.286433441218163,-0.2830113563080662,-0.2827759804230696,-0.07804301231405643
2006-10-12,-0.2819503077810584,-0.2706363919198543,-0.27840221176529334,-0.2691445736618919,0.06699236216752444
2006-10-13,-0.2695006556389859,-0.2533639917759176,-0.26402168079184196,-0.25733068780220447,0.0067337625090711575
2006-10-16,-0.25631867101796796,-0.21737982480938287,-0.2535128312343199,-0.2128014257156905,-0.0063182013845614355
2006-10-17,-0.2215328782680595,-0.22457665820268982,-0.25074734450865616,-0.24915184374549784,-0.006196220413592907
2006-10-18,-0.24899534622851355,-0.25156478342759087,-0.26365294922842014,-0.26005696915444004,-0.021931765668533137
2006-10-19,-0.26181116461005877,-0.2551632001242443,-0.25627831795998357,-0.2509693646469882,-0.039619006458969826
2006-10-20,-0.2530231748627135,-0.24616715838261066,-0.248903686691547,-0.24369928104102673,-0.07267584959144116
2006-10-23,-0.24533368383378634,-0.2389703249893037,-0.24447890793048505,-0.23552043698432007,-0.07267584959144116
2006-10-24,-0.23984119024169553,-0.24256874168595718,-0.24152905542311043,-0.24188176013953636,-0.08304423212376612
2006-10-25,-0.24533368383378634,-0.24154319292741094,-0.24060722651455585,-0.24188176013953636,-0.08036065076245848
2006-10-26,-0.24258743703774094,-0.2443679500342839,-0.2388004418537889,-0.24279052059028156,-0.06377123871073855
2006-10-27,-0.24350285263642274,-0.24076953333763043,-0.23968539760600127,-0.23642919743506527,-0.05535455171391006
2006-10-30,-0.23801035904433193,-0.24076953333763043,-0.24337271324021956,-0.24642556239326227,-0.07011424920110206
2006-10-31,-0.24716451503114995,-0.2443679500342839,-0.2452163710573287,-0.24006423923804598,-0.041082778110592175
2006-11-01,-0.24716451503114995,-0.24526755420844729,-0.2452163710573287,-0.2455168019425171,-0.06938236337529088
2006-11-02,-0.24899534622851355,-0.24980155924623065,-0.25627831795998357,-0.2455168019425171,0.04369399671253542
2006-11-03,-0.24716451503114995,-0.24616715838261066,-0.24706002887443787,-0.24824308329475264,-0.07779905037211937
2006-11-06,-0.24716451503114995,-0.24886597090510076,-0.24337271324021956,-0.2455168019425171,-0.07511546901081174
2006-11-07,-0.24533368383378634,-0.24616715838261066,-0.24060722651455585,-0.24369928104102673,-0.06974830628819646
2006-11-08,-0.25082617742587715,-0.2497655750792641,-0.25262787548210747,-0.2564219273514593,-0.0695043443462594
2006-11-09,-0.25412167358113164,-0.2524643876017542,-0.2525910023257653,-0.24915184374549784,-0.00814791594908937
2006-11-10,-0.24991076182719535,-0.2479663667309374,-0.2544346601428744,-0.25733068780220447,-0.06828453463657412
2006-11-13,-0.25998033341269516,-0.2560628042984077,-0.25627831795998357,-0.2518781250977334,-0.07389565930112645
2006-11-14,-0.25265700862324075,-0.2533639917759176,-0.2525910023257653,-0.25460440644996896,-0.07938480299471025
2006-11-15,-0.25998033341269516,-0.2605608251692245,-0.26088746250275646,-0.2618744900559304,-0.04840163636870391
2006-11-16,-0.25906491781401336,-0.25696240847257107,-0.25701578108682727,-0.2564219273514593,-0.0357156153879769
2006-11-17,-0.26181116461005877,-0.2605608251692245,-0.25701578108682727,-0.26005696915444004,-0.07792103134308791
2006-11-20,-0.25814950221533156,-0.25840177515123247,-0.2525910023257653,-0.25460440644996896,-0.09390053853996519
2006-11-21,-0.25631867101796796,-0.2533639917759176,-0.25166917341721073,-0.2509693646469882,-0.054866627830035944
2006-11-22,-0.25082617742587715,-0.2533639917759176,-0.248903686691547,-0.2518781250977334,-0.05742822822037505
2006-11-23,-0.25448783982060436,-0.25156478342759087,-0.248903686691547,-0.24915184374549784,-0.038765139662190126
2006-11-24,-0.25082617742587715,-0.2497655750792641,-0.2452163710573287,-0.24733432284400747,-0.06730868686882589
2006-11-27,-0.24716451503114995,-0.247066762556774,-0.24337271324021956,-0.24369928104102673,-0.0875575280496017
2006-11-28,-0.24423518511536818,-0.24346834586012053,-0.24060722651455585,-0.24006423923804598,0.0533304934190492
2006-11-29,-0.23984119024169553,-0.24040969166796508,-0.23784173978889214,-0.23642919743506527,0.01990770737367228
2006-11-30,-0.23801035904433193,-0.22997428324767002,-0.2323107663375647,-0.23279415563208453,0.06735830508043003
2006-12-01,-0.23343328105092293,-0.22637586655101655,-0.22770162179479184,-0.2237065511246327,0.022347326793042858
2006-12-04,-0.2251945406627867,-0.22813909073237676,-0.22161755099833166,-0.22461531157537787,-0.013271116729767583
2006-12-05,-0.22592687314173215,-0.22727547072517992,-0.22493613506912813,-0.22643283247686824,0.005513952799385869
2006-12-06,-0.22702537186015032,-0.22637586655101655,-0.22124881943490984,-0.22188903022314233,0.025640813009193138
2006-12-07,-0.22794078745883212,-0.22637586655101655,-0.22309247725201897,-0.2227977906738875,0.01088111552200114
2006-12-08,-0.2251945406627867,-0.2137814081127294,-0.2194051616178007,-0.20916638391270975,0.07333537265788795
2006-12-11,-0.20505539749178706,-0.20838378306774918,-0.20834321471514583,-0.20916638391270975,0.002830371438078233
2006-12-12,-0.21054789108387786,-0.2137814081127294,-0.21756150380069156,-0.21916274887090678,-0.03998494937187541
2006-12-13,-0.2206174626693777,-0.21845934981837892,-0.21756150380069156,-0.21461894661718087,-0.05315889423647654
2006-12-14,-0.2178712158733323,-0.21737982480938287,-0.21203053034936412,-0.21098390481420012,-0.038033253836378955
2006-12-15,-0.21420955347860507,-0.2137814081127294,-0.21018687253225496,-0.2118926652649453,-0.03510571053313426
2006-12-18,-0.21054789108387786,-0.21288180393856604,-0.20686828846145852,-0.20825762346196458,-0.0724318876495041
2006-12-19,-0.21054789108387786,-0.21018299141607594,-0.20465589908092754,-0.20734886301121938,-0.06328331482686443
2006-12-20,-0.20871705988651426,-0.21018299141607594,-0.21018687253225496,-0.2128014257156905,-0.03254411014279515
2006-12-21,-0.21604038467596867,-0.2155446322940896,-0.21387418816647324,-0.2128014257156905,0.10724608258713898
2006-12-22,-0.21237872228124147,-0.21018299141607594,-0.20649955689803667,-0.20916638391270975,-0.06157558123330503
2006-12-27,-0.20688622868915066,-0.19758853297778878,-0.20096858344670926,-0.1946262167007868,-0.04303447364608864
2006-12-28,-0.19040874791287823,-0.1885924912361551,-0.1898697633877122,-0.19189993534855126,0.003806219205826464
2006-12-29,-0.18857791671551463,-0.18679328288782834,-0.18990663654405437,-0.19426271252048874,0.018199973780112875
2007-01-02,-0.18857791671551463,-0.19219090793280857,-0.19728126781249095,-0.19644373760227718,-0.02827477615889664
2007-01-03,-0.20688622868915066,-0.20442552470143036,-0.2157178459835824,-0.2164364675186712,0.05003700720289892
2007-01-04,-0.2215328782680595,-0.22097824150603634,-0.22493613506912813,-0.2164364675186712,0.07089575323851736
2007-01-05,-0.2178712158733323,-0.22007863733187297,-0.23046710852045557,-0.22734159292761344,0.015150449505899652
2007-01-08,-0.23617952784696833,-0.23537190829265023,-0.23784173978889214,-0.23552043698432007,0.03710702428023486
2007-01-09,-0.23617952784696833,-0.2389703249893037,-0.2507842176649983,-0.2455168019425171,0.036131176512486624
2007-01-10,-0.24350285263642274,-0.23182746784644656,-0.23784173978889214,-0.23279415563208453,0.025884774951130198
2007-01-11,-0.23068703425487752,-0.22997428324767002,-0.23046710852045557,-0.22407005530493077,-0.014003002555578757
2007-01-12,-0.23617952784696833,-0.2335726999443235,-0.2323107663375647,-0.22915911382910378,-0.05023135093323184
2007-01-15,-0.23434869664960473,-0.23267309577016013,-0.23046710852045557,-0.22915911382910378,-0.07291981153337822
2007-01-16,-0.23251786545224112,-0.22997428324767002,-0.22862345070334641,-0.2257058241162721,0.0368630623382978
2007-01-17,-0.22702537186015032,-0.21737982480938287,-0.22309247725201897,-0.2128014257156905,0.013686677854277306
2007-01-18,-0.21091405732335058,-0.20298615802276898,-0.20649955689803667,-0.19826125850376755,0.1187122938581807
2007-01-19,-0.20322456629442345,-0.19848813715195213,-0.19820309672104552,-0.19826125850376755,0.03491136680280134
2007-01-22,-0.19223957911024184,-0.18679328288782834,-0.18990663654405437,-0.18408459547214268,0.03576523359958104
2007-01-23,-0.18491625432078743,-0.172435600268181,-0.17884468964139952,-0.17099844498141203,0.10273278666130341
2007-01-24,-0.168438773544515,-0.16340357435958078,-0.16778274273874463,-0.16736340317843132,-0.008513858861994955
2007-01-25,-0.17319893465766037,-0.16520278270790753,-0.167045279611901,-0.16554588227694095,-0.06499104842042384
2007-01-26,-0.1647771111497878,-0.16700199105623426,-0.17242876043785968,-0.1691809240799217,-0.0588919998719974
2007-01-29,-0.1702696047418786,-0.16880119940456098,-0.16781961589508682,-0.16736340317843132,-0.034495805678291615
2007-01-30,-0.1721004359392422,-0.17150001192705108,-0.17147005837296292,-0.17445173469424374,0.027348546602752544
2007-01-31,-0.1739312671366058,-0.17239961610121446,-0.17884468964139952,-0.17645100768588315,-0.0011950006038832213
2007-02-01,-0.17759292953133302,-0.18049605366868476,-0.18806297872694525,-0.1800860494888639,0.036131176512486624
2007-02-02,-0.18125459192606022,-0.1831948661911749,-0.1825320052756178,-0.18735613309482535,-0.0008290576909776346
2007-02-05,-0.18308542312342382,-0.17779724114619466,-0.18806297872694525,-0.1800860494888639,0.0769948017869438
2007-02-06,-0.18949333231419643,-0.18409447036533824,-0.18437566309272693,-0.1791772890381187,-0.0037566009942223283
2007-02-07,-0.18308542312342382,-0.18409447036533824,-0.18068834745850865,-0.18190357039035424,-0.04644994083320745
2007-02-08,-0.18491625432078743,-0.1741988244495412,-0.17884468964139952,-0.17099844498141203,-0.0008290576909776346
2007-02-09,-0.1739312671366058,-0.16880119940456098,-0.16778274273874463,-0.16463712182619575,0.008563477073599092
2007-02-12,-0.1647771111497878,-0.1544075326179471,-0.16040811147030806,-0.15918455912172466,0.03991258661251102
2007-02-13,-0.1602000331563788,-0.15800594931460057,-0.15395530911042607,-0.15482250895814778,-0.03510571053313426
2007-02-14,-0.14829963037351537,-0.15260832426962037,-0.1493461645676532,-0.151005715065018,-0.007294049152309667
2007-02-15,-0.15013046157087898,-0.1382146574830065,-0.14381519111632576,-0.13646554785309506,0.18165447487794162
2007-02-16,-0.13548381199197015,-0.134616240786353,-0.1353343651576237,-0.13482977904175375,0.019541764460766692
2007-02-19,-0.13914547438669736,-0.134616240786353,-0.1327532442136709,-0.13283050605011434,-0.05828209501715475
2007-02-20,-0.13182214959724295,-0.12741940739304605,-0.12722227076234346,-0.12210713273132116,0.011247058434906728
2007-02-21,-0.12083716241306132,-0.11302574060643217,-0.11431666604257945,-0.10920273433073956,0.012344887173623488
2007-02-22,-0.1071059284328343,-0.11032692808394207,-0.11062935040836117,-0.11647281793670103,-0.0024148103135685104
2007-02-23,-0.11534466882097051,-0.12015060566580604,-0.1253786129452343,-0.12283414109191731,0.018077992809144346
2007-02-26,-0.11900633121569772,-0.12382099069639259,-0.12169129731101604,-0.12283414109191731,-0.013759040613641698
2007-02-27,-0.12449882480778854,-0.11842336565141237,-0.12169129731101604,-0.12010785973968177,0.10761202550004456
2007-02-28,-0.12449882480778854,-0.12831901156720943,-0.13459690203078004,-0.13464802695160472,0.0579657703158533
2007-03-01,-0.13731464318933376,-0.12741940739304605,-0.13459690203078004,-0.12737794334564323,-0.021687803726596077
2007-03-02,-0.12816048720251574,-0.1292186157413728,-0.12725914391868565,-0.13283050605011434,-0.032178167229889566
2007-03-05,-0.14006088998537916,-0.13907827749020332,-0.13828421766499832,-0.13646554785309506,0.02222534582207433
2007-03-06,-0.13548381199197015,-0.12831901156720943,-0.13090958639656175,-0.1291954642471336,-0.006806125268435551
2007-03-07,-0.12706198848409758,-0.11842336565141237,-0.12058510262075055,-0.1182903388381914,0.011003096492969669
2007-03-08,-0.11809091561701592,-0.11482494895475891,-0.11247300822547031,-0.1128377761337203,0.05577011283841978
2007-03-09,-0.11351383762360691,-0.11842336565141237,-0.11431666604257945,-0.11647281793670103,-0.02156582275562755
2007-03-12,-0.11534466882097051,-0.11698399897275098,-0.10970752149980659,-0.11465529703521066,-0.0669427439559203
2007-03-13,-0.12632965600515214,-0.12022257399973911,-0.11984763949390688,-0.1182903388381914,-0.02595713771049459
2007-03-14,-0.12266799361042492,-0.12022257399973911,-0.11984763949390688,-0.12192538064117213,0.0018545236703300014
2007-03-15,-0.12083716241306132,-0.1121261364322688,-0.11431666604257945,-0.11192901568297511,0.010393191638127025
2007-03-16,-0.11534466882097051,-0.11050684891877474,-0.10878569259125202,-0.1093844864208886,-0.005586315558750262
2007-03-19,-0.1043596816367889,-0.10492930303896185,-0.10141106132281544,-0.10556769252775883,0.04662154001578011
2007-03-20,-0.10252885043942529,-0.10402969886479849,-0.10694203477414288,-0.10375017162626846,0.037472967193140444
2007-03-21,-0.1080213440315161,-0.1121261364322688,-0.10878569259125202,-0.10829397387999438,-0.04742578860095568
2007-03-22,-0.10728901155257066,-0.10402969886479849,-0.10067359819597178,-0.1019326507247781,-0.017906393626571683
2007-03-23,-0.10069801924206169,-0.09701278630632422,-0.09403643005437887,-0.09193628576658107,0.023079212618854032
2007-03-26,-0.09337469445260728,-0.08873642790402123,-0.08666179878594228,-0.08448445007047056,-0.04083881616865512
2007-03-27,-0.08422053846578927,-0.08783682372985786,-0.08113082533461485,-0.08212167289853309,-0.05755020919134358
2007-03-28,-0.08330512286710746,-0.08873642790402123,-0.1060202058655883,-0.11102025523222993,0.16372327214556787
2007-03-29,-0.1116830064262433,-0.11662415730308565,-0.13090958639656175,-0.13101298514862397,0.1312763338679392
2007-03-30,-0.12632965600515214,-0.12022257399973911,-0.1253786129452343,-0.12556042244415286,0.058819637112633
2007-04-02,-0.11900633121569772,-0.11842336565141237,-0.11708215276824317,-0.11301952822386933,-0.04279051170415158
2007-04-03,-0.1107675908275615,-0.10582890721312523,-0.10694203477414288,-0.10211440281492713,-0.007538011094246725
2007-04-04,-0.10069801924206169,-0.09863207381981828,-0.09495825896293343,-0.09375380666807144,0.014662525622025536
2007-04-05,-0.09337469445260728,-0.09683286547149154,-0.09772374568859715,-0.10375017162626846,-0.07170000182369293
2007-04-10,-0.09154386325524368,-0.093162480440905,-0.09256150380069154,-0.09829760892179736,0.0001467900767705967
2007-04-11,-0.09886718804469809,-0.09143524042651133,-0.09403643005437887,-0.09829760892179736,-0.006806125268435551
2007-04-12,-0.09612094124865268,-0.09683286547149154,-0.09403643005437887,-0.09466256711881663,-0.01912620333625697
2007-04-13,-0.09429011005128908,-0.09683286547149154,-0.09034911442016057,-0.0910275253158359,-0.037545329952504834
2007-04-16,-0.09154386325524368,-0.0896360320781846,-0.089427285511606,-0.08466620216061961,0.005269990857448811
2007-04-17,-0.08422053846578927,-0.0734791411102105,-0.08113082533461485,-0.06739975359646112,0.05040295011580451
2007-04-18,-0.07140472008424405,-0.0698447402465905,-0.11247300822547031,-0.11465529703521066,0.2238598908330526
2007-04-19,-0.1116830064262433,-0.10852771973561533,-0.11984763949390688,-0.12392465363281154,0.02551883203822461
2007-04-20,-0.1168093337788614,-0.11122653225810543,-0.11062935040836117,-0.11556405748595584,-0.02400544217499813
2007-04-23,-0.11534466882097051,-0.11122653225810543,-0.10878569259125202,-0.1128377761337203,-0.06011180958168268
2007-04-24,-0.1098521752288797,-0.10582890721312523,-0.11210427666204847,-0.11647281793670103,-0.025591194797589003
2007-04-25,-0.1116830064262433,-0.11662415730308565,-0.11800398167679774,-0.12192538064117213,-0.05730624724940652
2007-04-26,-0.12083716241306132,-0.12562019904471933,-0.14381519111632576,-0.1401005896560758,0.07418923945466764
2007-04-27,-0.13548381199197015,-0.12598004071438468,-0.1493461645676532,-0.13101298514862397,0.03893673884476279
2007-04-30,-0.13182214959724295,-0.11755974564421555,-0.1253786129452343,-0.1128377761337203,-0.028762700042770754
2007-05-01,-0.11534466882097051,-0.10942732390977869,-0.10878569259125202,-0.10375017162626846,0.056258036722293896
2007-05-02,-0.1043596816367889,-0.10133088634230838,-0.10187197577709273,-0.09829760892179736,-0.008269896920057898
2007-05-03,-0.09520552564997088,-0.0923348446006747,-0.08850545660305142,-0.08830124396360034,-0.014246964497515814
2007-05-04,-0.08422053846578927,-0.0896360320781846,-0.09588008787148801,-0.08921000441434553,-0.01253923090395641
2007-05-08,-0.08422053846578927,-0.08956406374425153,-0.09219277223726972,-0.09375380666807144,0.013564696883308776
2007-05-09,-0.08605136966315287,-0.09136327209257826,-0.09034911442016057,-0.09466256711881663,0.006977724451008215
2007-05-10,-0.09337469445260728,-0.09863207381981828,-0.11247300822547031,-0.11102025523222993,-0.01607667906204375
2007-05-11,-0.1116830064262433,-0.10492930303896185,-0.10878569259125202,-0.1019326507247781,-0.04705984568805009
2007-05-14,-0.1080213440315161,-0.10582890721312523,-0.10141106132281544,-0.10375017162626846,-0.029982509752456043
2007-05-15,-0.1043596816367889,-0.1033100155254678,-0.09772374568859715,-0.09920636937254254,0.0891928988837967
2007-05-16,-0.09703635684733448,-0.10043128216814501,-0.0995674035057063,-0.10520418834746076,-0.04718182665901862
2007-05-17,-0.1080213440315161,-0.10946330807674523,-0.1161603238596886,-0.10920273433073956,-0.03242212917182662
2007-05-18,-0.11351383762360691,-0.10942732390977869,-0.10694203477414288,-0.10375017162626846,-0.05877001890102887
2007-05-21,-0.1043596816367889,-0.10492930303896185,-0.09901430616057355,-0.09920636937254254,-0.024127423145966657
2007-05-22,-0.10069801924206169,-0.10133088634230838,-0.10565147430216647,-0.10556769252775883,-0.05096323675904302
2007-05-23,-0.1080213440315161,-0.10942732390977869,-0.11247300822547031,-0.11011149478148474,-0.030714395578267217
2007-05-24,-0.1080213440315161,-0.10942732390977869,-0.10786386368269744,-0.10920273433073956,-0.06352727676880149
2007-05-25,-0.1098521752288797,-0.11032692808394207,-0.10325471913992458,-0.1073852134292492,-0.05877001890102887
2007-05-29,-0.10692284531309794,-0.10942732390977869,-0.10141106132281544,-0.10829397387999438,-0.05389078006228771
2007-05-30,-0.1080213440315161,-0.10582890721312523,-0.10141106132281544,-0.10284141117552328,-0.04827965539773538
2007-05-31,-0.1034442660381071,-0.10456946136929651,-0.09818466014287444,-0.10011512982328773,-0.018638279452382854
2007-06-01,-0.1034442660381071,-0.10672851138728859,-0.10144793447915762,-0.1073852134292492,0.018321954751081403
2007-06-04,-0.1080213440315161,-0.10942732390977869,-0.10141106132281544,-0.10375017162626846,-0.06804057269463706
2007-06-05,-0.10252885043942529,-0.10762811556145196,-0.10141106132281544,-0.10465893207701364,-0.02132186081369049
2007-06-06,-0.1116830064262433,-0.10942732390977869,-0.10509837695703372,-0.1073852134292492,-0.036691463155725135
2007-06-07,-0.1080213440315161,-0.11122653225810543,-0.10233289023137002,-0.10829397387999438,-0.03937504451703277
2007-06-08,-0.1080213440315161,-0.11122653225810543,-0.11026061884493933,-0.1073852134292492,-0.03266609111376368
2007-06-11,-0.1061905128341525,-0.10942732390977869,-0.10030486663254995,-0.10465893207701364,-0.037423348981536306
2007-06-12,-0.10454276475652526,-0.10762811556145196,-0.10048923241426087,-0.10465893207701364,-0.033154014997637794
2007-06-13,-0.1061905128341525,-0.10942732390977869,-0.10694203477414288,-0.10375017162626846,0.14164471640026413
2007-06-14,-0.10472584787626162,-0.10582890721312523,-0.09809247725201899,-0.10284141117552328,0.008075553189724976
2007-06-15,-0.1043596816367889,-0.10223049051647175,-0.0984612088154408,-0.09684359220060507,0.037472967193140444
2007-06-18,-0.09703635684733448,-0.09859608965285174,-0.09228495512812518,-0.096480088020307,0.11627267443881012
2007-06-19,-0.09703635684733448,-0.09884797882161749,-0.09588008787148801,-0.09829760892179736,0.3225424963465925
2007-06-20,-0.09959952052364353,-0.10474938220412919,-0.09864557459715172,-0.1019326507247781,0.01307677299943466
2007-06-21,-0.10362734915784345,-0.10582890721312523,-0.09960427666204848,-0.10556769252775883,-0.07426160221403204
2007-06-22,-0.1043596816367889,-0.10942732390977869,-0.10425029436116352,-0.11011149478148474,-0.0521830464687283
2007-06-25,-0.1107675908275615,-0.10582890721312523,-0.10509837695703372,-0.10102389027403291,0.0019765046412985304
2007-06-26,-0.1043596816367889,-0.10690843222212126,-0.10141106132281544,-0.10647645297850401,-0.02156582275562755
2007-06-27,-0.1043596816367889,-0.10942732390977869,-0.10325471913992458,-0.10556769252775883,-0.034495805678291615
2007-06-28,-0.1043596816367889,-0.10672851138728859,-0.10325471913992458,-0.1073852134292492,-0.020833936929816374
2007-06-29,-0.1080213440315161,-0.11122653225810543,-0.10694203477414288,-0.1073852134292492,-0.01144140216523965
2007-07-02,-0.1080213440315161,-0.10942732390977869,-0.10141106132281544,-0.1073852134292492,-0.052061065497759774
2007-07-03,-0.1061905128341525,-0.10942732390977869,-0.10509837695703372,-0.11011149478148474,-0.03730136801056778
2007-07-04,-0.1061905128341525,-0.10438954053446384,-0.0995674035057063,-0.09920636937254254,0.06943198158689502
2007-07-05,-0.09886718804469809,-0.10395773053086542,-0.09772374568859715,-0.10102389027403291,-0.0412047590815607
2007-07-06,-0.10252885043942529,-0.10291418968883591,-0.09595383418417237,-0.09738884847105217,0.014052620767182892
2007-07-09,-0.09721943996707084,-0.09863207381981828,-0.09403643005437887,-0.09829760892179736,-0.010221592455554361
2007-07-10,-0.09886718804469809,-0.09953167799398165,-0.09403643005437887,-0.09829760892179736,-0.02485930897177783
2007-07-11,-0.09795177244601629,-0.10223049051647175,-0.09219277223726972,-0.09793410474149929,-0.05742822822037505
2007-07-12,-0.09886718804469809,-0.10313009469063512,-0.09588008787148801,-0.09993337773313869,-0.04364437850093128
2007-07-13,-0.10161343484074349,-0.10223049051647175,-0.09772374568859715,-0.096480088020307,-0.04705984568805009
2007-07-16,-0.09703635684733448,-0.10151080717714106,-0.09219277223726972,-0.09829760892179736,-0.06169756220427356
2007-07-17,-0.09886718804469809,-0.09431397378383412,-0.09219277223726972,-0.09284504621732625,0.03503334777376987
2007-07-18,-0.08971303205788007,-0.07452268195224002,-0.082974483151724,-0.06939902658810052,0.16201553855200845
2007-07-19,-0.06774305768951684,-0.04825424006666967,-0.06085058934641426,-0.053768346835283365,0.20470887839099358
2007-07-20,-0.060053566660589704,-0.05365186511164987,-0.053475958077977684,-0.051042065483047815,0.06796820993527267
2007-07-23,-0.047786997638253566,-0.04825424006666967,-0.051632300260868534,-0.05558586773677373,-0.013881021584610229
2007-07-24,-0.054561073068498896,-0.05365186511164987,-0.05421342120482134,-0.05467710728602855,-0.037545329952504834
2007-07-25,-0.053096408110608014,-0.05725028180830335,-0.053475958077977684,-0.05831214908900928,0.016126297273647883
2007-07-26,-0.047603914518517206,-0.05365186511164987,-0.049862388756443755,-0.04922454458155745,-0.006684144297467022
2007-07-27,-0.04943474571588081,-0.05455146928581324,-0.051632300260868534,-0.053768346835283365,-0.019614127220131086
2007-07-30,-0.04943474571588081,-0.0320253807647625,-0.04241401117532281,-0.025596772862182673,0.1254212472614498
2007-07-31,-0.021056862156744956,-0.015868489796788413,-0.02029011737001308,-0.023779251960692308,0.017346106983333172
2007-08-01,-0.029295602544881172,-0.0302621565834023,-0.03872669554110453,-0.04013694007410561,0.019053840576892578
2007-08-02,-0.038449758531699185,-0.0275633440609122,-0.03135206427266795,-0.031049335566653777,-0.0063182013845614355
2007-08-03,-0.02838018694619937,-0.0275633440609122,-0.024899261912785943,-0.02741429376367304,0.0891928988837967
2007-08-06,-0.02838018694619937,-0.029902314913736953,-0.024014306160573554,-0.02468801241143749,-0.041814663936403346
2007-08-07,-0.025633940150153967,0.00032438533815221446,-0.018446459552903936,-0.0037865220442982682,0.059307560996507115
2007-08-08,0.005490190205027287,-0.0014748230101745217,-0.009228170467358214,-0.005604042945788635,-0.030836376549235746
2007-08-09,-0.005494796979154332,-0.009031498073146814,-0.009228170467358214,-0.007421563847279002,0.0064898005671341
2007-08-10,-0.009156459373881537,-0.01227007310013494,-0.04241401117532281,-0.03831941917261524,0.08943686082573375
2007-08-13,-0.03661892733433558,-0.042856615021689456,-0.051632300260868534,-0.056494628187518915,0.013686677854277306
2007-08-14,-0.054927239307971616,-0.05725028180830335,-0.09403643005437887,-0.09466256711881663,0.25984427726876863
2007-08-15,-0.10069801924206169,-0.1025903321861371,-0.11431666604257945,-0.11011149478148474,0.17970277934244516
2007-08-16,-0.1098521752288797,-0.11032692808394207,-0.11984763949390688,-0.12192538064117213,0.07723876372888087
2007-08-17,-0.11351383762360691,-0.11482494895475891,-0.1217650436237004,-0.12192538064117213,0.19787794401675596
2007-08-20,-0.11900633121569772,-0.08596564704759806,-0.11247300822547031,-0.0910275253158359,-0.009733668571680246
2007-08-21,-0.09703635684733448,-0.0977324696456549,-0.09680191678004257,-0.10102389027403291,-0.0020488674006629236
2007-08-22,-0.09886718804469809,-0.08783682372985786,-0.09495825896293343,-0.08775598769315324,0.04210824408994454
2007-08-23,-0.08422053846578927,-0.0698447402465905,-0.07836533860895113,-0.08103116035763887,-0.03986296840090688
2007-08-24,-0.07872804487369846,-0.08243919868487765,-0.08481814096883314,-0.08375744170987443,-0.013881021584610229
2007-08-28,-0.0849528709447347,-0.07722149447473012,-0.07928716751750571,-0.07557859765316777,-0.043278435588025695
2007-08-29,-0.08055887607106206,-0.07884078198822418,-0.07375619406617827,-0.07466983720242258,-0.03730136801056778
2007-08-30,-0.06774305768951684,-0.05904949015663008,-0.06085058934641426,-0.05285958638453818,0.006001876683259984
2007-08-31,-0.05218099251192621,-0.050467266335111546,-0.04702315571809568,-0.051950825933793,0.005026028915511753
2007-09-03,-0.054011823709289815,-0.05185265676332314,-0.05531961589508683,-0.05667638027766795,-0.05572049462681564
2007-09-04,-0.060419732900062424,-0.06624632354993702,-0.07836533860895113,-0.07921363945614851,-0.01144140216523965
2007-09-05,-0.08238970726842566,-0.07884078198822418,-0.07928716751750571,-0.08012239990689368,-0.02132186081369049
2007-09-06,-0.07872804487369846,-0.08063999033655092,-0.07744350970039657,-0.07739611855465814,0.009661305812315852
2007-09-07,-0.07689721367633486,-0.0698447402465905,-0.07928716751750571,-0.08193992080838405,0.020395631257546395
2007-09-10,-0.07506638247897125,-0.07704157363989744,-0.07329527961190098,-0.07739611855465814,-0.05937992375587151
2007-09-11,-0.07140472008424405,-0.05904949015663008,-0.06453790498063255,-0.061947190891990016,-0.02485930897177783
