date,Aluminium_Open,Aluminium_High,Aluminium_Low,Aluminium_Close,Aluminium_Volumn
2007-02-22,0.3468330321793982,0.3510683241321434,0.3567263815692934,0.3596269485746776,-0.0582858740704422
2007-02-23,0.3566803980090388,0.39287373453002394,0.37427903954321523,0.40398377459734885,0.008031579971858644
2007-02-26,0.4039477539913135,0.3977348287623357,0.4164054186806274,0.4089123108220901,0.0923098239654614
2007-02-27,0.4103485417805799,0.3962765004926421,0.398351256193165,0.40201236010745234,0.021455001776383435
2007-02-28,0.3812988125831402,0.37440157644723954,0.3833061207869464,0.36948402102416006,-0.034916181892685194
2007-03-01,0.38031407600017614,0.37428004909143175,0.37076850794843086,0.3596269485746776,-0.04030711434430157
2007-03-02,0.3561880297175567,0.34377668278367585,0.3441887687307779,0.3364628283183937,0.0023980555599195266
2007-03-05,0.33501619318382947,0.32433230585442907,0.31108947083709687,0.30196307474520495,0.19771153828198101
2007-03-06,0.3049817274034258,0.3150962268130369,0.3211195611079093,0.3098487327047909,0.10343311459062987
2007-03-07,0.30793593715231793,0.3223878681615044,0.31811053402666556,0.32759146311385945,0.021589775087673842
2007-03-08,0.32516882735418895,0.32627674354735375,0.3389229713386014,0.3349842674509713,-0.07958904214174627
2007-03-09,0.3296001419775272,0.3199573210453486,0.3331556694328842,0.32167721964416995,-0.11411796449434919
2007-03-12,0.3197527761478866,0.3369711508584395,0.33408345278293433,0.3487841688802468,-0.12845784481564876
2007-03-13,0.3468330321793982,0.33891558855136417,0.33415867845996544,0.33104143847117834,-0.12893404384887489
2007-03-14,0.3197527761478866,0.3224607845749891,0.32713761527039675,0.3201986587767476,-0.10004763079563044
2007-03-15,0.32221461760529674,0.3466933393230629,0.3391737235953717,0.3571626804623069,-0.02896818642106845
2007-03-16,0.35175671509421846,0.35641552778768626,0.36424894927240276,0.36899116740168597,-0.0839197578778781
2007-03-19,0.3591422394664489,0.36127662201999794,0.3717715169755121,0.3680054601567377,-0.14333681838211
2007-03-20,0.36554302725571525,0.3666238256755408,0.3667564718401059,0.35913409495220344,-0.08370412057981344
2007-03-21,0.34929487363680833,0.341953772446559,0.346696291298481,0.3374485355633419,-0.12990441169016584
2007-03-22,0.34289408584754194,0.3481516675927564,0.3592339041369966,0.3522341442375657,-0.12198872587370911
2007-03-23,0.35175671509421846,0.3515544335553746,0.35622487705575284,0.34385563265550556,-0.05024439983011444
2007-03-26,0.34486355901347004,0.335512822588746,0.3376692100547498,0.3251271950014888,-0.048384528134306784
2007-03-27,0.32713830052011705,0.3301656189332031,0.3401767326224529,0.33596997469591955,-0.09198818678046394
2007-03-28,0.33895513951568573,0.32627674354735375,0.34268425519015605,0.3349842674509713,-0.10499830376369815
2007-03-29,0.33452382489234744,0.33988780739782654,0.34619478678494037,0.3522341442375657,-0.09710957260949951
2007-03-30,0.35323381996866454,0.3539849806715304,0.3667564718401059,0.3522341442375657,0.020008434901866372
2007-04-02,0.35643421386329777,0.3415891903791356,0.34657091517009586,0.3399128036757126,-0.09595052213240199
2007-04-03,0.34289408584754194,0.37099881048462136,0.3557233725422122,0.38426962969838385,0.11219337982450649
2007-04-04,0.38031407600017614,0.38655431202801877,0.38932417494943383,0.3970838238827111,0.17630055156164462
2007-04-05,0.3896690735383347,0.3812071083724759,0.3898256794629745,0.3818053615860132,-0.17361588898535532
2007-04-10,0.39853170278501115,0.4108597831895772,0.4043693103556525,0.3990552383726076,0.12733291512612915
2007-04-11,0.3921309149957448,0.40259592299464736,0.4043693103556525,0.3970838238827111,-0.08712736268658984
2007-04-12,0.39853170278501115,0.39518275429037203,0.39233320203067756,0.3793410934736426,-0.1591951446772815
2007-04-13,0.3812988125831402,0.37537379529370185,0.38430912981402765,0.3680054601567377,-0.11938310852209452
2007-04-16,0.3694819735875715,0.37391546702400835,0.38681665238173074,0.37293399638147895,-0.129185620696617
2007-04-17,0.3798217077086941,0.3948181722229486,0.3828046162734058,0.4076801767659048,-0.037782360979461235
2007-04-18,0.40345538569983147,0.40113759472495386,0.4133963915993837,0.40053379924002996,0.10115095318611227
2007-04-19,0.396069861327601,0.3846098743350941,0.3892489492724027,0.38426962969838385,-0.1454752215879178
2007-04-20,0.38228354916610424,0.37585990471693304,0.391831697517137,0.3827910688309615,-0.14992274086050134
2007-04-23,0.37883697112573006,0.3782904518330889,0.391831697517137,0.3931409949029181,-0.15591566076921487
2007-04-24,0.3902845339026872,0.39044318741386813,0.3963452381390026,0.3818053615860132,-0.12187192233725742
2007-04-25,0.3837606540405503,0.37585990471693304,0.3873181568952714,0.37293399638147895,-0.10748711757886105
2007-04-26,0.3763751296683199,0.370026591638159,0.3757835530838371,0.36701975291178945,-0.07083776179528901
2007-04-27,0.3675125004216434,0.37342935760077717,0.3792940846786214,0.388705312300651,-0.11730759952822221
2007-04-30,0.3876996003724065,0.38558209318155645,0.3987273845783205,0.3916624340354957,-0.1207128718601599
2007-05-01,0.3876996003724065,0.37245713875431485,0.3873181568952714,0.3852553369433321,-0.03202304814365107
2007-05-02,0.3812988125831402,0.37099881048462136,0.38944955107781903,0.3753982644938496,-0.16197147488986394
2007-05-03,0.3787138790528595,0.37342935760077717,0.38932417494943383,0.3855017637545691,-0.11693023425660908
2007-05-04,0.38474539062351437,0.3905647147696759,0.3883211659223526,0.40644804270971946,-0.08068519840690827
2007-05-08,0.40099354424242134,0.3977348287623357,0.4118918780587618,0.4089123108220901,-0.08937358454143
2007-05-09,0.4073943320316877,0.4084292360734214,0.41439940062646496,0.40447662821982294,-0.07265270905399986
2007-05-10,0.40099354424242134,0.38667583938382655,0.38932417494943383,0.38081965434106496,-0.08494403504368521
2007-05-11,0.3763751296683199,0.38947096856740576,0.38430912981402765,0.3990552383726076,-0.04968733681011408
2007-05-14,0.3970545979105651,0.38363765548863177,0.38882267043589325,0.376876825361272,-0.1328784094259742
2007-05-15,0.37391328821090974,0.3748876858704707,0.38781966140881197,0.388705312300651,0.029927750612840514
2007-05-16,0.3812988125831402,0.37342935760077717,0.3898256794629745,0.3857481905658062,-0.05898669528915233
2007-05-17,0.3763751296683199,0.36638077096392524,0.36525195829948404,0.3793410934736426,-0.026263735307840902
2007-05-18,0.37391328821090974,0.3778043424098577,0.3828046162734058,0.38673389781075446,-0.07820536947916473
2007-05-21,0.3817911808746222,0.3807209989492447,0.39973039360540175,0.39609811663776284,-0.17592500505213102
2007-05-22,0.396069861327601,0.3923876251067928,0.39927903954321514,0.38919816592312506,-0.1145941635275753
2007-05-23,0.38228354916610424,0.370026591638159,0.3841837536856425,0.3724411427590048,-0.13393862614145877
2007-05-24,0.37391328821090974,0.3618842587990369,0.35421885900159034,0.3399128036757126,-0.05492552617560133
2007-05-25,0.3502796102197724,0.3466933393230629,0.35171133643388724,0.3581483877072552,0.09684719211223852
2007-05-29,0.361111712632377,0.3505822147089122,0.3592339041369966,0.3482913152577727,-0.08376701479174897
2007-05-30,0.34535592730495207,0.33599893201197717,0.35722788608283407,0.3408985109206608,-0.13286043965113548
2007-05-31,0.34584829559643415,0.34572112047660053,0.35171133643388724,0.3571626804623069,-0.09401877133723945
2007-06-01,0.3566803980090388,0.3588460749038421,0.369263994407809,0.3561769732173587,-0.009336207409765464
2007-06-04,0.3566803980090388,0.3607905125967668,0.3672579763536465,0.37490541087137547,-0.09542041377465971
2007-06-05,0.37034361809766503,0.3603044031735356,0.3737775350296746,0.36356977755447056,-0.15981510190921738
2007-06-06,0.35766513459200283,0.3481516675927564,0.35063310172977485,0.3339985602060231,-0.09577980927143413
2007-06-07,0.34092461268161384,0.3340544943190525,0.3441887687307779,0.3305485848487042,0.036019504283167025
2007-06-08,0.3320619834349373,0.3194712116221174,0.32262407464853116,0.30787731821489445,0.11154646793031253
2007-06-11,0.3172909346904765,0.3150962268130369,0.3256331017297749,0.3246343413790147,-0.08135906496336032
2007-06-12,0.325661195645671,0.3175267739291927,0.3221225701349905,0.31231300081716157,-0.09711855749691888
2007-06-13,0.3113825151926921,0.30877680431103166,0.30795506762746794,0.32167721964416995,0.023251979260255563
2007-06-14,0.32073751273085066,0.32433230585442907,0.32876750493940377,0.32759146311385945,-0.0796968607907786
2007-06-15,0.32713830052011705,0.32287397758473557,0.3346601829735061,0.3374485355633419,0.0021285089373387074
2007-06-18,0.33255435172641934,0.3272489623938161,0.3300714166746093,0.3152701225520063,-0.006479013210408781
2007-06-19,0.3172909346904765,0.31120735142718753,0.32713761527039675,0.31576297617448046,-0.03349656968042621
2007-06-20,0.3197527761478866,0.3175267739291927,0.3326541649193436,0.3290700239812818,-0.09828659286143575
2007-06-21,0.32713830052011705,0.3174052465733849,0.3301466423516405,0.3177343906643769,-0.1414140524743668
2007-06-22,0.31827567127344053,0.3099920778691096,0.32513159721623425,0.3113272935722133,-0.13063218757113404
2007-06-25,0.3113825151926921,0.30974902315749403,0.3166060204860437,0.3231557805115923,-0.12342630786080681
2007-06-26,0.3192604078564046,0.312665679696881,0.32162106562144993,0.31231300081716157,-0.1153938185078984
2007-06-27,0.3074435688608359,0.30294349123225767,0.3166060204860437,0.3152701225520063,-0.12919460558403634
2007-06-28,0.3158138298160304,0.32190175873827326,0.332152660405803,0.3325199993386007,-0.09634585717885386
2007-06-29,0.3296001419775272,0.3272489623938161,0.3356631920005873,0.3251271950014888,-0.023649133068806956
2007-07-02,0.3246764590627069,0.32676285297058494,0.34067823713599354,0.34139136454313496,-0.08737893953433194
2007-07-03,0.33944750780716776,0.3301656189332031,0.34719779581202165,0.33547712107344546,-0.1096884149966044
2007-07-04,0.33747803464123965,0.34183224509075116,0.3502068228932654,0.3542055587274622,-0.08013712027432728
2007-07-05,0.35175671509421846,0.3432905733604447,0.36625496732656526,0.35666982683983284,-0.11339018861338099
2007-07-06,0.3527414516771825,0.35641552778768626,0.3702670034348902,0.3680054601567377,-0.004978537011375555
2007-07-09,0.36849723700460746,0.3632210597129226,0.3810493504760136,0.3680054601567377,-0.0883493073756229
2007-07-10,0.36554302725571525,0.35495719951799276,0.37277452600259336,0.3660340456668412,-0.14031789620920482
2007-07-11,0.36160408092385904,0.3651654974058473,0.37427903954321523,0.37884823985116844,-0.1093919137117655
2007-07-12,0.3734209199194277,0.3666238256755408,0.3767865621109183,0.3620912166870482,-0.08979587425013995
2007-07-13,0.36406592238126917,0.3515544335553746,0.3667564718401059,0.3581483877072552,-0.10604055070434398
2007-07-16,0.35963460775793094,0.3539849806715304,0.37076850794843086,0.35864124132972935,-0.14861094729727467
2007-07-17,0.3566803980090388,0.3486377770159876,0.36876248989426835,0.36110550944209996,-0.09339881410530357
2007-07-18,0.3625888175068231,0.3491238864392187,0.35973540865053716,0.35519126597241046,-0.11392928185854262
2007-07-19,0.35569566142607467,0.3656516068290785,0.3712700124619715,0.3778625326062202,-0.022373279055257746
2007-07-20,0.37883697112573006,0.3807209989492447,0.39333621105775884,0.3896910195455992,-0.07705530388948657
2007-07-23,0.38868433695537064,0.37342935760077717,0.3766611859825332,0.3744125572489013,-0.14558304023695015
2007-07-24,0.37440565650239177,0.367109935098772,0.38882267043589325,0.3744125572489013,-0.12036246125080484
2007-07-25,0.3753903930853558,0.3603044031735356,0.3622429312182403,0.34730560801282445,-0.04325415741785186
2007-07-26,0.34929487363680833,0.34098155360009663,0.3441887687307779,0.3305485848487042,0.05306383571769415
2007-07-27,0.3384627712242037,0.3273704897496239,0.3351616874870467,0.3399128036757126,0.02595643037348311
2007-07-30,0.3379704029327217,0.33454060374228367,0.346696291298481,0.34139136454313496,-0.1717739870643864
2007-07-31,0.34584829559643415,0.3340544943190525,0.35045757515003567,0.33794138918581607,-0.15878183985599092
2007-08-01,0.3340314566008654,0.3221448134498888,0.3391737235953717,0.33202714571612657,-0.10940089859918486
2007-08-02,0.3360009297667936,0.32299550494054335,0.3366662010276686,0.3226629268891182,-0.13645439461887973
2007-08-03,0.326153563937153,0.3272489623938161,0.29905336251212195,0.2856989052035588,0.18567178914003776
2007-08-06,0.3010427810715695,0.2873879896888602,0.2940383173767157,0.2891488805608777,0.12611097043709613
2007-08-07,0.29414962499082115,0.2873879896888602,0.30557292118815,0.2955559776530413,-0.10949973236079782
2007-08-08,0.2966114664482313,0.2844713331494732,0.2955428309173376,0.28717746607098116,-0.13722709493694474
2007-08-09,0.29267252011637507,0.2815546766100862,0.27698716391633454,0.2645061994371714,0.15283202562227466
2007-08-10,0.26559226408486347,0.25676309602529657,0.2639480465642784,0.2585919559674819,0.09129453168707366
2007-08-13,0.2606685811700432,0.2591936431414524,0.2739781368350908,0.2600705168349043,-0.06510540362173693
2007-08-14,0.26017621287856113,0.2528742206394472,0.25479558919216205,0.23986351831346517,-0.06319162260141312
2007-08-15,0.24491279584261827,0.23342984371020042,0.2388728208872473,0.23542783571119802,0.013494391522829911
2007-08-16,0.2385120080533519,0.22516598351527056,0.20627502750710688,0.1994495212705869,0.034599892070908043
2007-08-17,0.20896991056443018,0.21544379505064717,0.2137975952102162,0.21177086183244,0.22095544203586698
2007-08-20,0.21881727639407075,0.21398546678095365,0.21229308166959435,0.20289949662790577,-0.11985930755532063
2007-08-21,0.205523332524056,0.1959994181214004,0.20376750493940377,0.20289949662790577,0.0939091339261076
2007-08-22,0.20896991056443018,0.21058270081833547,0.2203171538862443,0.2216279342819225,-0.08568079581207279
2007-08-23,0.22324859101740901,0.2275965306314264,0.23837131637370668,0.23000644586398267,-0.06050514126302428
2007-08-24,0.2316188519726035,0.24217981332836147,0.23385777575184108,0.24774917627305115,0.013871756794443057
2007-08-28,0.25328305679781277,0.24084301241447575,0.23649067444792934,0.2270493241291379,-0.1217641036882251
2007-08-29,0.22374095930889104,0.21884656101326536,0.23135025318413796,0.22803503137408615,-0.14097379299081814
2007-08-30,0.2316188519726035,0.21994030721553548,0.2363652983195442,0.2290207386190344,-0.13171037406145733
2007-08-31,0.22866464222371133,0.23671108231701082,0.24388786602265353,0.23592068933367216,-0.11166509022886374
2007-09-03,0.2385120080533519,0.22516598351527056,0.21367221908183104,0.20339235025037988,-0.1111259969837021
2007-09-04,0.2074928056899841,0.1974577463910939,0.1952419282092132,0.19008530244357852,0.020610422358963536
2007-09-05,0.19764543986034352,0.18870777677293285,0.19624493723629444,0.18712818070873377,-0.041223572861076356
2007-09-06,0.19173702036255919,0.19356887100524456,0.18909849791834057,0.1994495212705869,0.00103235267217671
2007-09-07,0.2040462276496099,0.1911383238890887,0.19574343272275382,0.188113887953682,-0.13080290043210188
2007-09-10,0.18829044232218498,0.17898558830830946,0.18859699340479996,0.17677825463677713,-0.04922012266430732
2007-09-11,0.17942781307550848,0.1910167965332809,0.18771936050610388,0.19353527780089738,-0.07001115215270784
2007-09-12,0.19616833498589745,0.18433279196385233,0.1927344056415101,0.18466391259636314,-0.11362379568628436
2007-09-13,0.18385912769884674,0.19356887100524456,0.19223290112796948,0.20437805749532814,-0.11774785901177089
2007-09-14,0.20109201790071773,0.19162443331231988,0.1927344056415101,0.17973537637162187,-0.13994951582501103
2007-09-17,0.1818896545329186,0.17157241960403413,0.17317572961342584,0.1624854995850275,0.05352206497608154
2007-09-18,0.16465676433104762,0.16197175849521853,0.16615466642385712,0.168399743054717,-0.07799871706851944
2007-09-19,0.1745041301606882,0.20815215370217963,0.1887223695331851,0.20634947198522466,0.16330840435324914
2007-09-20,0.205523332524056,0.19794385581432508,0.19875245980399756,0.1856496198413114,-0.01817733663041633
2007-09-21,0.18927517890514906,0.18044391657800296,0.1796952882894539,0.168399743054717,0.051338737333176905
2007-09-24,0.17351939357772414,0.1658606338810679,0.16715767545093838,0.16938545029966526,-0.004241776242987983
2007-09-25,0.17302702528624211,0.1911383238890887,0.18608947083709684,0.19254957055594915,0.039460716164782146
2007-09-26,0.19666070327737947,0.21046117346252768,0.2061496513787217,0.19846381402563865,0.052443878485758266
2007-09-27,0.1991225447347896,0.214957685627416,0.21367221908183104,0.21324942269986238,-0.01606588808686658
2007-09-28,0.21881727639407075,0.2130132479344913,0.22432918999456927,0.22409220239429314,-0.024610516022678542
2007-10-01,0.2198020129770348,0.21544379505064717,0.227338217075813,0.22754217775161203,-0.1043244372072461
2007-10-02,0.22767990564074728,0.21945419779230432,0.22132016291332554,0.20782803285264703,-0.04645277733914425
2007-10-03,0.20798517398146613,0.21058270081833547,0.2163051177779193,0.2053637647402764,-0.07834014279045515
2007-10-04,0.2040462276496099,0.19308276158201337,0.18771936050610388,0.176285401014303,-0.04612033650462791
2007-10-05,0.1818896545329186,0.1721800563830731,0.18621484696548202,0.17973537637162187,-0.12770311427242248
2007-10-08,0.1818896545329186,0.17120783753661076,0.16665617093739776,0.1585426706052345,-0.04844742234624231
2007-10-09,0.16317965945660154,0.1703571460459562,0.16866218899156024,0.176285401014303,-0.05892380107721681
2007-10-10,0.1745041301606882,0.1989160746607874,0.18621484696548202,0.1974781067806904,-0.09625600830466025
2007-10-11,0.19272175694552324,0.19842996523755624,0.20627502750710688,0.1994495212705869,-0.2000943522102111
2007-10-12,0.20158438619219976,0.20815215370217963,0.2137975952102162,0.21669939805718128,-0.029579158765584975
2007-10-15,0.21635543493666062,0.21884656101326536,0.21617974164953416,0.21078515458749178,-0.08577962957368575
2007-10-16,0.20896991056443018,0.20426327831633026,0.2112900726425131,0.21423512994481064,0.0032875594144362295
2007-10-17,0.21044701543887628,0.21058270081833547,0.2137975952102162,0.2191636661695519,-0.13284246987629675
2007-10-18,0.21635543493666062,0.2323360975079303,0.22884273061643487,0.23937066469099103,0.053558004525758984
2007-10-19,0.23555779830445972,0.23634650024958745,0.2470222692322824,0.24232778642583577,0.06146470545479634
2007-10-22,0.2385120080533519,0.22516598351527056,0.23724293121824028,0.22754217775161203,-0.1075410269033772
2007-10-23,0.22866464222371133,0.2227354363991147,0.23874744475886214,0.2250779096392414,-0.019030900935255588
2007-10-24,0.22767990564074728,0.21544379505064717,0.22382768548102863,0.21177086183244,-0.004601171739762409
2007-10-25,0.21143175202184034,0.21058270081833547,0.22232317194040677,0.22064222703697428,-0.09390196780078776
2007-10-26,0.22226385443444496,0.22030488928295885,0.23272939059637468,0.23296356759882741,-0.17855757706600367
2007-10-29,0.23358832513853162,0.22516598351527056,0.2388728208872473,0.22655647050666378,-0.13147676698855393
2007-10-30,0.2247256958918551,0.2130132479344913,0.22683671256227236,0.2250779096392414,-0.058187040308829235
2007-10-31,0.22226385443444496,0.22662431178496406,0.23385777575184108,0.23641354295614628,-0.04040594810591454
2007-11-01,0.23605016659594175,0.23342984371020042,0.24739839761743787,0.2344421284662498,0.11409817595741095
2007-11-02,0.23358832513853162,0.26169710667109297,0.24739839761743787,0.27436327188665394,0.21096424722553794
2007-11-05,0.27051594699968373,0.2659991750666888,0.2774886684298752,0.26844902841696444,-0.08111647300303758
2007-11-06,0.2665770006678275,0.2737769258383875,0.2799961909975783,0.28471319795861055,-0.04833960369720998
2007-11-07,0.28233278599525247,0.27912412949393034,0.28350672259236265,0.274856125509128,-0.02176230671074122
2007-11-08,0.2680541055422736,0.2669713939131511,0.2791185580988822,0.2783061008664469,0.06040448873931179
2007-11-09,0.2779014713719142,0.2732908164151563,0.2804976955111189,0.26844902841696444,-0.01579634146428576
2007-11-12,0.2695312104167197,0.25870753371822125,0.2594345059424128,0.2487348835179994,-0.002615511620083708
2007-11-13,0.25082121534040264,0.24947145467682902,0.26294503753719717,0.2521848588753183,-0.028006803467196865
2007-11-14,0.257714371421151,0.26356862795053293,0.2713452381390026,0.2679561747944903,0.024518848386385413
2007-11-15,0.27051594699968373,0.2577353148717589,0.25893300142887216,0.2482420298955253,-0.007045061117828501
2007-11-16,0.24737463730002843,0.23440206255666277,0.2438126403456224,0.2388778110685169,0.07330678707351367
2007-11-19,0.2434356909681722,0.23002707774758224,0.23160100544090828,0.21867081254707776,-0.030971816315585873
2007-11-20,0.2212791178514809,0.23488817197989392,0.22864212881101856,0.23592068933367216,0.019667009179930667
2007-11-21,0.23605016659594175,0.22516598351527056,0.2343592802653817,0.2245850560167673,-0.06530307114496287
2007-11-22,0.22238694650731547,0.2134993573577225,0.22876750493940373,0.21423512994481064,-0.11870924196564248
2007-11-23,0.21734017151962468,0.20742298956733288,0.21480060423729744,0.21177086183244,-0.031843350395263856
2007-11-26,0.21143175202184034,0.20669382543248613,0.21881264034562242,0.2191636661695519,-0.12462129788758178
2007-11-27,0.2178325398111067,0.21252713851126015,0.23009649190028642,0.21817795892460365,-0.043335021404626105
2007-11-28,0.21930964468555278,0.20815215370217963,0.22182166742686615,0.2191636661695519,-0.0783491276778745
2007-11-29,0.21832490810258873,0.21447157620418483,0.2284666022312794,0.21620654443470716,-0.07335353027271
2007-11-30,0.21635543493666062,0.21204102908802896,0.22633520804873175,0.21423512994481064,-0.08856494467368754
2007-12-03,0.2198020129770348,0.20669382543248613,0.20477051396648502,0.19402813142337152,0.01687270919250951
2007-12-04,0.19272175694552324,0.1863987570125848,0.19474042369567257,0.1979709604031645,0.030394964758647267
2007-12-05,0.1991225447347896,0.1882216673497017,0.2038928810677889,0.19698525315821627,-0.10688513012176389
2007-12-06,0.1991225447347896,0.186277229656777,0.19925396431753817,0.18860674157615614,-0.1311892505911344
2007-12-07,0.1922293886540412,0.19794385581432508,0.20376750493940377,0.20487091111780226,-0.12330950432435513
2007-12-10,0.205523332524056,0.19405498042847572,0.20627502750710688,0.19501383866831976,-0.13852990361275205
2007-12-11,0.1951835984029334,0.189193886196164,0.20527201848002563,0.19698525315821627,-0.11027243267886284
2007-12-12,0.1951835984029334,0.18384668254062117,0.2011346062433155,0.19304242417842327,-0.12128790465499897
2007-12-13,0.18927517890514906,0.17704115061538478,0.18571334245194138,0.17283542565698412,-0.06625546921141509
2007-12-14,0.17696597161809832,0.16537452445783674,0.18270431537069765,0.17234257203451,-0.13187210203500582
2007-12-17,0.17204228870327803,0.16197175849521853,0.17518174766758832,0.16987830392213937,-0.12381265801983932
2007-12-18,0.171549920411796,0.16172870378360296,0.18119980183007578,0.17037115754461352,-0.17228612564728996
2007-12-19,0.17191919663040753,0.16926339984368607,0.18471033342486015,0.17973537637162187,0.01799582011992959
2007-12-20,0.17942781307550848,0.17084325546918738,0.18170130634361642,0.16790688943224288,-0.14799099006533878
2007-12-21,0.1729039332133716,0.1641592508997588,0.18270431537069765,0.16987830392213937,-0.21437133831957517
2007-12-27,0.17893544478402645,0.17315227522953544,0.1808236734449203,0.17283542565698412,-0.05211325641334145
2007-12-28,0.1745041301606882,0.16877729042045492,0.18395807665454922,0.17382113290193238,-0.17384051117083935
2007-12-31,0.17499649845217022,0.16525299710202893,0.17956991216106877,0.16938545029966526,-0.16550253564567266
2008-01-02,0.1695804472458679,0.17081894999802574,0.1791937837759133,0.18367820535141488,-0.10938292882434614
2008-01-03,0.18238202282440064,0.20815215370217963,0.1932359101550507,0.21669939805718128,0.14531167485226978
2008-01-04,0.2158630666451786,0.20717993485571728,0.2027644959123225,0.1974781067806904,-0.017000316378480086
2008-01-07,0.19666070327737947,0.19016610504262635,0.20577352299356624,0.19846381402563865,-0.14560999489920823
2008-01-08,0.19863017644330758,0.2033882813545141,0.2117915771560537,0.21669939805718128,-0.011986749198476851
2008-01-09,0.21192412031332236,0.21556532240645496,0.21981564937270368,0.21029230096501764,-0.013891545331381306
2008-01-10,0.2124164886048044,0.20462786038375363,0.20828104556126936,0.2093065937200694,0.10734154061805175
2008-01-11,0.20896991056443018,0.20863826312541078,0.21141544877089824,0.2211350806594484,-0.008842038601700629
2008-01-14,0.21881727639407075,0.22516598351527056,0.2318517576976786,0.23789210382356865,0.09381928505191399
2008-01-15,0.23358832513853162,0.22249238168749913,0.21279458618313496,0.20684232560769877,0.08465469988416614
2008-01-16,0.2040462276496099,0.19478414456332246,0.20928405458835062,0.19895666764811276,0.07413339671609484
2008-01-17,0.20010728131775368,0.19454108985170687,0.19423891918213196,0.18417105897388902,-0.007665018349764385
2008-01-18,0.1848438642818108,0.18044391657800296,0.19373741466859135,0.18959244882110438,-0.0949891391785304
2008-01-21,0.19173702036255919,0.18044391657800296,0.18270431537069765,0.16987830392213937,-0.05358677795011659
2008-01-22,0.17056518382883196,0.17072172811337957,0.16715767545093838,0.18121393723904425,0.028696821036388105
2008-01-23,0.18435149599032877,0.17169394695984191,0.18019679280299455,0.17234257203451,-0.010585106761056591
2008-01-24,0.17745833990958035,0.1989160746607874,0.18997613081703668,0.19599954591326801,0.0831362539102942
2008-01-25,0.19838399229756656,0.22224932697588354,0.21279458618313496,0.22409220239429314,0.23641843328458664
2008-01-28,0.22374095930889104,0.21544379505064717,0.2228246764539474,0.22014937341450014,0.03341388693155244
2008-01-29,0.22374095930889104,0.2759644182429277,0.2368668028330848,0.2856989052035588,0.3609040484798282
2008-01-30,0.2828251542867345,0.3053740383484135,0.2920322993225532,0.2832346370911882,0.44842583683182013
2008-01-31,0.28134804941228836,0.30634625719487585,0.29704734445795944,0.3177343906643769,0.270983295186867
2008-02-01,0.3163061981075124,0.3165545550827304,0.3041937837759133,0.29062744142830005,0.22507950536135352
2008-02-04,0.29267252011637507,0.29613795930702125,0.30456991216106877,0.2955559776530413,-0.020944681955579404
2008-02-05,0.2931648884078571,0.2859296614191667,0.27899318197049705,0.274856125509128,0.16878918567905912
2008-02-06,0.27199305187412987,0.27280470699192516,0.27447964134863145,0.28471319795861055,0.13588652794936049
2008-02-07,0.28134804941228836,0.29808239699994593,0.29052778578193134,0.30442734285757556,0.03588473097187662
2008-02-08,0.309413042026764,0.3116934608504187,0.32162106562144993,0.31034158632726505,0.05911964983834322
2008-02-11,0.3035046225289797,0.306832366618107,0.31710752499958433,0.30787731821489445,-0.054377448043020325
2008-02-12,0.30990541031824603,0.29808239699994593,0.2960443354308782,0.2901345878058259,0.04118581454929939
2008-02-13,0.28577936403562665,0.2975962875767148,0.2840082271059033,0.30837017183736853,0.05069182543898294
2008-02-14,0.3197527761478866,0.3680821539452343,0.3366662010276686,0.36504833842189294,0.29269976807946163
2008-02-15,0.3566803980090388,0.3821793272189382,0.3582308951099153,0.3719482891365307,0.24359735833265578
2008-02-18,0.3665277638386793,0.37549532264950963,0.38430912981402765,0.3744125572489013,-0.07937340484368162
2008-02-19,0.3763751296683199,0.38181474515151487,0.38932417494943383,0.3975766775051852,0.13846519063871698
2008-02-20,0.39459275645315495,0.39335984395325513,0.3959691097538471,0.4025052137299265,0.06732285205221948
2008-02-21,0.40690196374020565,0.4293319412723617,0.42342648187019616,0.43355499194579633,0.26986916914686626
2008-02-22,0.4265966953994868,0.41717920569158246,0.4219219683295743,0.42123365138394325,0.11470914830192747
2008-02-25,0.4206882759017025,0.41717920569158246,0.41101424516006574,0.41236228617940895,0.01731296867605818
2008-02-26,0.41330275152947205,0.44877631820160846,0.4131456393426134,0.4488334542424942,0.10921938208869812
2008-02-27,0.4576158977628546,0.5066233395661176,0.4770874648190427,0.5055116208270186,0.22179103656586752
2008-02-28,0.5093145683684676,0.5218142590420917,0.5121927807668862,0.5316328628181473,-0.00703607623040914
2008-02-29,0.5290093000277487,0.5207205128398215,0.5197153484699956,0.5129044251641305,0.05388146047285597
2008-03-03,0.5068527269110574,0.5343315766902942,0.5272379161731049,0.5276900338383542,0.03910132066800772
2008-03-04,0.5290093000277487,0.5241232788024397,0.5197153484699956,0.5198043758787683,0.07969504202867907
2008-03-05,0.5068527269110574,0.5557203913124656,0.5222228710376986,0.5616969337890689,0.062435073296087294
2008-03-06,0.5644598170144548,0.5678731268932449,0.5748808449594639,0.5631754946564913,0.07504087034545026
2008-03-07,0.5610132389740806,0.5585155204960449,0.5648507546886515,0.5725397134834996,0.061177189057376805
2008-03-10,0.568398763346311,0.5557203913124656,0.5297454387408079,0.5286757410833025,0.011652489601860981
2008-03-11,0.5290093000277487,0.5387065614993748,0.49464012279296443,0.49023315853032073,0.18012811360229225
